episode,step,agent,discrete_action,reward,raw_0,raw_1,raw_2,raw_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,source_focus_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold,confidence_threshold
4,2,grader,medium_filter,-0.07,0.1506575345993042,-0.30419987440109253,-0.0203538928180933,,,,,,,,,0.5753287672996521,0.34790006279945374,0.48982305359095335,,,,,,
4,3,generator,generate_short_answer,-0.07,0.403393030166626,-0.3773914873600006,-0.07859515398740768,-0.29707494378089905,,,,,,,,,,,0.701696515083313,0.3113042563199997,540,0.3514625281095505,,
4,4,verifier,verify_answer,0.5477,-0.33265912532806396,-0.6207526326179504,,,,,,,,,,,,,,,,,0.333670437335968,0.18962368369102478
5,1,retriever,hybrid_rerank,-0.02,-0.0032153173815459013,-0.09685301035642624,0.3395131230354309,0.1750207096338272,0.49839234130922705,16,0.6697565615177155,0.5875103548169136,,,,,,,,,,,,
5,2,grader,medium_filter,-0.07,0.5379190444946289,-0.04056766629219055,-0.00948199350386858,,,,,,,,,0.7689595222473145,0.4797161668539047,0.4952590032480657,,,,,,
5,3,generator,generate_short_answer,-0.07,0.5008081793785095,-0.179897278547287,-0.7156175971031189,-0.3753299117088318,,,,,,,,,,,0.7504040896892548,0.4100513607263565,255,0.3123350441455841,,
5,4,verifier,verify_answer,0.45,-0.41312211751937866,-0.6825712323188782,,,,,,,,,,,,,,,,,0.29343894124031067,0.1587143838405609
6,1,retriever,hybrid_rerank,-0.02,0.32110458612442017,0.07161521911621094,0.35420066118240356,-0.13182035088539124,0.6605522930622101,18,0.6771003305912018,0.4340898245573044,,,,,,,,,,,,
6,2,grader,medium_filter,-0.07,0.7872714996337891,-0.08638819307088852,-0.07997629046440125,,,,,,,,,0.8936357498168945,0.45680590346455574,0.4600118547677994,,,,,,
6,3,generator,generate_with_strict_citations,-0.07,0.33282020688056946,0.36411699652671814,-0.4080989360809326,-0.3031526207923889,,,,,,,,,,,0.6664101034402847,0.6820584982633591,393,0.34842368960380554,,
6,4,verifier,verify_answer,0.7436,-0.6177080869674683,-0.7048457264900208,,,,,,,,,,,,,,,,,0.19114595651626587,0.14757713675498962
7,1,retriever,hybrid_rerank,-0.02,0.3283027708530426,0.1410326361656189,0.4275777339935303,0.030739042907953262,0.6641513854265213,19,0.7137888669967651,0.5153695214539766,,,,,,,,,,,,
7,2,grader,medium_filter,-0.07,0.5773319602012634,-0.040801018476486206,0.20706599950790405,,,,,,,,,0.7886659801006317,0.4795994907617569,0.603532999753952,,,,,,
7,3,generator,generate_with_strict_citations,-0.07,0.48554667830467224,0.3213116526603699,-0.5673587322235107,-0.5497552752494812,,,,,,,,,,,0.7427733391523361,0.6606558263301849,321,0.2251223623752594,,
7,4,verifier,verify_answer,0.861,-0.4927317500114441,-0.549473226070404,,,,,,,,,,,,,,,,,0.25363412499427795,0.22526338696479797
8,1,retriever,hybrid_rerank,-0.02,0.46822839975357056,-0.01841455139219761,0.12210401147603989,-0.11563833802938461,0.7341141998767853,17,0.5610520057380199,0.4421808309853077,,,,,,,,,,,,
8,2,grader,loose_filter,-0.07,0.8852704763412476,-0.27583587169647217,-0.2419799119234085,,,,,,,,,0.9426352381706238,0.3620820641517639,0.37901004403829575,,,,,,
8,3,generator,generate_short_answer,-0.07,0.2912498712539673,0.0315842442214489,-0.5889447331428528,-0.5948054790496826,,,,,,,,,,,0.6456249356269836,0.5157921221107244,312,0.2025972604751587,,
8,4,verifier,verify_answer,0.7488,-0.3150342106819153,-0.3764260411262512,,,,,,,,,,,,,,,,,0.34248289465904236,0.3117869794368744
9,1,retriever,hybrid_rerank,-0.02,0.27494391798973083,0.060604874044656754,0.027805369347333908,0.43982458114624023,0.6374719589948654,18,0.513902684673667,0.7199122905731201,,,,,,,,,,,,
9,2,grader,loose_filter,-0.07,0.11546965688467026,-0.00010069013660540804,-0.2060290426015854,,,,,,,,,0.5577348284423351,0.4999496549316973,0.3969854786992073,,,,,,
9,3,generator,generate_short_answer,-0.07,0.6298956871032715,-0.16134324669837952,-0.2750825881958008,-0.6872408986091614,,,,,,,,,,,0.8149478435516357,0.41932837665081024,452,0.1563795506954193,,
9,4,verifier,verify_answer,0.6724,-0.040385901927948,-0.591560959815979,,,,,,,,,,,,,,,,,0.479807049036026,0.2042195200920105
10,1,retriever,hybrid_rerank,-0.02,0.41516172885894775,0.2641601264476776,0.08656986802816391,0.14621753990650177,0.7075808644294739,20,0.543284934014082,0.5731087699532509,,,,,,,,,,,,
10,2,grader,medium_filter,-0.07,0.8958200812339783,-0.026676753535866737,0.1691938191652298,,,,,,,,,0.9479100406169891,0.48666162323206663,0.5845969095826149,,,,,,
10,3,generator,generate_answer,-0.07,0.2278708964586258,0.19799073040485382,-0.790813684463501,-0.17101001739501953,,,,,,,,,,,0.6139354482293129,0.5989953652024269,221,0.41449499130249023,,
10,4,verifier,verify_answer,0.5318,-0.7282364368438721,-0.6061974167823792,,,,,,,,,,,,,,,,,0.13588178157806396,0.19690129160881042
11,1,retriever,hybrid_rerank,-0.02,0.22138816118240356,0.08316871523857117,0.16548000276088715,-0.06790407747030258,0.6106940805912018,18,0.5827400013804436,0.4660479612648487,,,,,,,,,,,,
11,2,grader,medium_filter,-0.07,0.6962148547172546,0.07912027835845947,0.16227687895298004,,,,,,,,,0.8481074273586273,0.5395601391792297,0.58113843947649,,,,,,
11,3,generator,generate_short_answer,-0.07,0.1794651597738266,0.0056525482796132565,-0.38370656967163086,-0.2546323835849762,,,,,,,,,,,0.5897325798869133,0.5028262741398066,404,0.3726838082075119,,
11,4,verifier,verify_answer,0.6977,-0.6377316117286682,-0.7879916429519653,,,,,,,,,,,,,,,,,0.1811341941356659,0.10600417852401733
12,1,retriever,hybrid_rerank,-0.02,0.4611546993255615,0.22074267268180847,0.02785133384168148,-0.2102680504322052,0.7305773496627808,20,0.5139256669208407,0.3948659747838974,,,,,,,,,,,,
12,2,grader,medium_filter,-0.07,0.6506790518760681,-0.14652056992053986,-0.1894383281469345,,,,,,,,,0.8253395259380341,0.42673971503973007,0.40528083592653275,,,,,,
12,3,generator,generate_answer,-0.07,0.20240958034992218,0.13800695538520813,-0.815985381603241,-0.06621125340461731,,,,,,,,,,,0.6012047901749611,0.5690034776926041,210,0.46689437329769135,,
12,4,verifier,verify_answer,0.7343,-0.4594871997833252,-0.8518636226654053,,,,,,,,,,,,,,,,,0.2702564001083374,0.07406818866729736
13,1,retriever,hybrid_rerank,-0.02,-0.11507809162139893,0.07448018342256546,0.24169690907001495,0.17061051726341248,0.44246095418930054,18,0.6208484545350075,0.5853052586317062,,,,,,,,,,,,
13,2,grader,medium_filter,-0.07,0.535453736782074,0.16206400096416473,-0.019815770909190178,,,,,,,,,0.767726868391037,0.5810320004820824,0.4900921145454049,,,,,,
13,3,generator,generate_answer,-0.07,-0.029035264626145363,-0.03593680262565613,-0.32207977771759033,-0.0008203272591345012,,,,,,,,,,,0.4854823676869273,0.48203159868717194,431,0.49958983637043275,,
13,4,verifier,verify_answer,0.9246,-0.48690205812454224,-0.404389351606369,,,,,,,,,,,,,,,,,0.2565489709377289,0.2978053241968155
14,1,retriever,hybrid_rerank,-0.02,0.46658211946487427,-0.17430588603019714,0.14671650528907776,-0.04199644923210144,0.7332910597324371,15,0.5733582526445389,0.4790017753839493,,,,,,,,,,,,
14,2,grader,medium_filter,-0.07,0.8524008989334106,-0.036520931869745255,-0.052295930683612823,,,,,,,,,0.9262004494667053,0.4817395340651274,0.4738520346581936,,,,,,
14,3,generator,generate_short_answer,-0.07,0.45868632197380066,0.029026996344327927,-0.7182432413101196,-0.401102751493454,,,,,,,,,,,0.7293431609869003,0.514513498172164,254,0.299448624253273,,
14,4,verifier,verify_answer,0.2105,-0.45322030782699585,-0.9324465990066528,,,,,,,,,,,,,,,,,0.2733898460865021,0.033776700496673584
15,1,retriever,hybrid_rerank,-0.02,0.498680055141449,0.26049545407295227,0.22795908153057098,-0.25190016627311707,0.7493400275707245,20,0.6139795407652855,0.37404991686344147,,,,,,,,,,,,
15,2,grader,loose_filter,-0.07,0.627364993095398,-0.2462959885597229,-0.2858182191848755,,,,,,,,,0.813682496547699,0.37685200572013855,0.35709089040756226,,,,,,
15,3,generator,generate_short_answer,-0.07,0.409873902797699,-0.23880316317081451,-0.6192222833633423,-0.3159019351005554,,,,,,,,,,,0.7049369513988495,0.38059841841459274,298,0.3420490324497223,,
15,4,verifier,verify_answer,0.7409,-0.33689600229263306,-0.8336313962936401,,,,,,,,,,,,,,,,,0.33155199885368347,0.08318430185317993
16,1,retriever,hybrid_rerank,-0.02,-0.027337994426488876,0.08697004616260529,-0.04383089393377304,0.31622424721717834,0.48633100278675556,18,0.4780845530331135,0.6581121236085892,,,,,,,,,,,,
16,2,grader,loose_filter,-0.07,0.3735312223434448,-0.126317098736763,-0.2656627297401428,,,,,,,,,0.6867656111717224,0.4368414506316185,0.3671686351299286,,,,,,
16,3,generator,generate_short_answer,-0.07,0.32403913140296936,-0.5997501015663147,-0.4805065989494324,-0.23289789259433746,,,,,,,,,,,0.6620195657014847,0.20012494921684265,360,0.38355105370283127,,
16,4,verifier,verify_answer,0.6676,-0.31184467673301697,-0.4183754324913025,,,,,,,,,,,,,,,,,0.3440776616334915,0.29081228375434875
17,1,retriever,hybrid_rerank,-0.02,0.31864258646965027,-0.1238769143819809,0.46901386976242065,-0.1261085718870163,0.6593212932348251,15,0.7345069348812103,0.43694571405649185,,,,,,,,,,,,
17,2,grader,loose_filter,-0.07,0.3797007203102112,0.3416998088359833,-0.5796367526054382,,,,,,,,,0.6898503601551056,0.6708499044179916,0.21018162369728088,,,,,,
17,3,generator,generate_answer,-0.07,0.4990600347518921,0.2716465890407562,-0.5809803009033203,-0.10740337520837784,,,,,,,,,,,0.749530017375946,0.6358232945203781,315,0.4462983123958111,,
17,4,verifier,verify_answer,0.7477,-1.0,-0.5423691868782043,,,,,,,,,,,,,,,,,0.0,0.22881540656089783
18,1,retriever,hybrid_rerank,-0.02,-0.2479134500026703,-0.13923190534114838,0.7158450484275818,-0.6879165172576904,0.37604327499866486,15,0.8579225242137909,0.15604174137115479,,,,,,,,,,,,
18,2,grader,loose_filter,-0.07,0.2681017518043518,0.27458128333091736,-0.2496701180934906,,,,,,,,,0.6340508759021759,0.6372906416654587,0.3751649409532547,,,,,,
18,3,generator,generate_with_strict_citations,-0.07,0.46634534001350403,0.7323418855667114,-0.5079448223114014,0.38224169611930847,,,,,,,,,,,0.733172670006752,0.8661709427833557,348,0.6911208480596542,,
18,4,verifier,verify_answer,0.6263,-0.9595242142677307,-0.7085683345794678,,,,,,,,,,,,,,,,,0.020237892866134644,0.1457158327102661
19,1,retriever,hybrid_rerank,-0.02,-0.431509792804718,-0.6255988478660583,0.6603453755378723,-0.3861694633960724,0.284245103597641,9,0.8301726877689362,0.3069152683019638,,,,,,,,,,,,
19,2,grader,loose_filter,-0.07,-0.21794790029525757,0.38162586092948914,-0.4203583002090454,,,,,,,,,0.3910260498523712,0.6908129304647446,0.2898208498954773,,,,,,
19,3,generator,generate_with_strict_citations,-0.07,0.17681685090065002,0.9396801590919495,-0.8332552909851074,0.6117792129516602,,,,,,,,,,,0.588408425450325,0.9698400795459747,202,0.8058896064758301,,
19,4,verifier,verify_answer,0.8738,-1.0,-0.6155951619148254,,,,,,,,,,,,,,,,,0.0,0.19220241904258728
20,1,retriever,hybrid_rerank,-0.02,-0.5976470112800598,-0.7898074388504028,0.8435534834861755,-0.38108953833580017,0.2011764943599701,7,0.9217767417430878,0.3094552308320999,,,,,,,,,,,,
20,2,grader,loose_filter,-0.07,-0.5609848499298096,0.30273038148880005,-0.31688687205314636,,,,,,,,,0.21950757503509521,0.6513651907444,0.3415565639734268,,,,,,
20,3,generator,generate_with_strict_citations,-0.07,0.04812254756689072,0.9664751887321472,-0.5746753811836243,0.30075716972351074,,,,,,,,,,,0.5240612737834454,0.9832375943660736,318,0.6503785848617554,,
20,4,verifier,verify_answer,0.7236,-0.7337818741798401,-0.8338066339492798,,,,,,,,,,,,,,,,,0.13310906291007996,0.08309668302536011
21,1,retriever,hybrid_rerank,-0.02,-0.649257481098175,-0.5455400943756104,0.7093432545661926,-0.5577772259712219,0.17537125945091248,10,0.8546716272830963,0.22111138701438904,,,,,,,,,,,,
21,2,grader,rerank_only,-0.07,-0.4137107729911804,0.08728067576885223,-0.6174927353858948,,,,,,,,,0.2931446135044098,0.5436403378844261,0.1912536323070526,,,,,,
21,3,generator,generate_with_strict_citations,-0.07,-0.31004032492637634,0.901395320892334,-0.44478633999824524,0.674342691898346,,,,,,,,,,,0.34497983753681183,0.950697660446167,376,0.837171345949173,,
21,4,verifier,verify_answer,0.4379,-1.0,-0.7198306918144226,,,,,,,,,,,,,,,,,0.0,0.1400846540927887
22,1,retriever,hybrid_rerank,-0.02,-0.6270686984062195,-0.6944881677627563,1.0,-0.5736778378486633,0.18646565079689026,8,1.0,0.21316108107566833,,,,,,,,,,,,
22,2,grader,loose_filter,-0.07,-0.1943175047636032,-0.19523389637470245,-0.5260917544364929,,,,,,,,,0.4028412476181984,0.4023830518126488,0.23695412278175354,,,,,,
22,3,generator,generate_with_strict_citations,-0.07,-0.1386251151561737,0.7998340725898743,0.03460085391998291,0.7732217907905579,,,,,,,,,,,0.43068744242191315,0.8999170362949371,591,0.8866108953952789,,
22,4,verifier,verify_answer,0.2168,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
23,1,retriever,hybrid_rerank,-0.02,-0.8672788143157959,-0.7913547158241272,1.0,-0.31051406264305115,0.06636059284210205,7,1.0,0.3447429686784744,,,,,,,,,,,,
23,2,grader,rerank_only,-0.07,-0.48277008533477783,-0.26143357157707214,-0.8247635960578918,,,,,,,,,0.2586149573326111,0.36928321421146393,0.08761820197105408,,,,,,
23,3,generator,generate_with_strict_citations,-0.07,-0.3042203187942505,0.7800631523132324,-0.2270965278148651,0.6501257419586182,,,,,,,,,,,0.34788984060287476,0.8900315761566162,474,0.8250628709793091,,
23,4,verifier,verify_answer,0.5073,-1.0,-0.7712346315383911,,,,,,,,,,,,,,,,,0.0,0.11438268423080444
24,1,retriever,hybrid_rerank,-0.02,-1.0,-0.6130766868591309,0.707101583480835,-0.25394076108932495,0.0,9,0.8535507917404175,0.3730296194553375,,,,,,,,,,,,
24,2,grader,rerank_only,-0.07,-0.1407279521226883,0.033762287348508835,-1.0,,,,,,,,,0.42963602393865585,0.5168811436742544,0.0,,,,,,
24,3,generator,generate_with_strict_citations,-0.07,-0.15924347937107086,0.7475831508636475,-0.04453084245324135,0.23468567430973053,,,,,,,,,,,0.42037826031446457,0.8737915754318237,556,0.6173428371548653,,
24,4,verifier,verify_answer,0.7612,-1.0,-0.8252258896827698,,,,,,,,,,,,,,,,,0.0,0.08738705515861511
25,1,retriever,hybrid_rerank,-0.02,-0.7744085192680359,-0.6941691040992737,0.5947753190994263,-0.03218826651573181,0.11279574036598206,8,0.7973876595497131,0.4839058667421341,,,,,,,,,,,,
25,2,grader,rerank_only,-0.07,-0.19436323642730713,0.02336275205016136,-1.0,,,,,,,,,0.40281838178634644,0.5116813760250807,0.0,,,,,,
25,3,generator,generate_with_strict_citations,-0.07,-0.29704979062080383,0.5760871767997742,-0.11298301070928574,0.1998496800661087,,,,,,,,,,,0.3514751046895981,0.7880435883998871,525,0.5999248400330544,,
25,4,verifier,verify_answer,0.8019,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
26,1,retriever,hybrid_rerank,-0.02,-1.0,-0.7426424026489258,0.8279417753219604,-0.26662611961364746,0.0,8,0.9139708876609802,0.36668694019317627,,,,,,,,,,,,
26,2,grader,rerank_only,-0.07,-0.09887000173330307,0.2564248740673065,-1.0,,,,,,,,,0.45056499913334846,0.6282124370336533,0.0,,,,,,
26,3,generator,generate_with_strict_citations,-0.07,-0.24607597291469574,1.0,0.16098906099796295,0.3203303813934326,,,,,,,,,,,0.37696201354265213,1.0,648,0.6601651906967163,,
26,4,verifier,verify_answer,0.5145,-0.8861027956008911,-1.0,,,,,,,,,,,,,,,,,0.05694860219955444,0.0
27,1,retriever,hybrid_rerank,-0.02,-0.8468629121780396,-0.1950691193342209,0.603925347328186,-0.7732390761375427,0.07656854391098022,15,0.801962673664093,0.11338046193122864,,,,,,,,,,,,
27,2,grader,rerank_only,-0.07,-0.08653025329113007,0.32081082463264465,-0.8924395442008972,,,,,,,,,0.45673487335443497,0.6604054123163223,0.05378022789955139,,,,,,
27,3,generator,generate_with_strict_citations,-0.07,-0.20126181840896606,0.9557822346687317,0.03378293663263321,0.10203845798969269,,,,,,,,,,,0.39936909079551697,0.9778911173343658,591,0.5510192289948463,,
27,4,verifier,verify_answer,0.233,-0.7139962315559387,-0.7148431539535522,,,,,,,,,,,,,,,,,0.14300188422203064,0.14257842302322388
28,1,retriever,hybrid_rerank,-0.02,-0.8721458315849304,-0.27574169635772705,0.9015460014343262,-0.3845387399196625,0.06392708420753479,14,0.9507730007171631,0.30773063004016876,,,,,,,,,,,,
28,2,grader,rerank_only,-0.07,-0.010686676949262619,0.036674801260232925,-0.7889501452445984,,,,,,,,,0.4946566615253687,0.5183374006301165,0.1055249273777008,,,,,,
28,3,generator,generate_with_strict_citations,-0.07,-0.3625069260597229,0.9785482287406921,0.12470950186252594,-0.18926338851451874,,,,,,,,,,,0.31874653697013855,0.9892741143703461,631,0.40536830574274063,,
28,4,verifier,verify_answer,0.7374,-0.9571342468261719,-0.9319160580635071,,,,,,,,,,,,,,,,,0.021432876586914062,0.03404197096824646
29,1,retriever,hybrid_rerank,-0.02,-1.0,-0.41632503271102905,0.34532299637794495,-0.3540785312652588,0.0,12,0.6726614981889725,0.3229607343673706,,,,,,,,,,,,
29,2,grader,rerank_only,-0.07,0.141374871134758,0.6042972207069397,-0.8581938147544861,,,,,,,,,0.570687435567379,0.8021486103534698,0.07090309262275696,,,,,,
29,3,generator,generate_with_strict_citations,-0.07,-0.32867634296417236,0.9678032994270325,-0.08481485396623611,-0.06592147797346115,,,,,,,,,,,0.3356618285179138,0.9839016497135162,538,0.4670392610132694,,
29,4,verifier,verify_answer,0.8258,-0.9944477081298828,-0.7655525803565979,,,,,,,,,,,,,,,,,0.0027761459350585938,0.11722370982170105
30,1,retriever,hybrid_rerank,-0.02,-0.8809705376625061,-0.22741910815238953,0.7796304225921631,-0.1530636101961136,0.05951473116874695,14,0.8898152112960815,0.4234681949019432,,,,,,,,,,,,
30,2,grader,rerank_only,-0.07,-0.07572732865810394,0.5377346277236938,-1.0,,,,,,,,,0.46213633567094803,0.7688673138618469,0.0,,,,,,
30,3,generator,generate_with_strict_citations,-0.07,-0.4445241391658783,1.0,-0.10720657557249069,-0.2041613608598709,,,,,,,,,,,0.27773793041706085,1.0,527,0.39791931957006454,,
30,4,verifier,verify_answer,0.7741,-0.7659026384353638,-1.0,,,,,,,,,,,,,,,,,0.11704868078231812,0.0
31,1,retriever,hybrid_rerank,-0.02,-0.7444916367530823,-0.2656640112400055,0.6090503334999084,-0.25784897804260254,0.12775418162345886,14,0.8045251667499542,0.37107551097869873,,,,,,,,,,,,
31,2,grader,rerank_only,-0.07,0.011131933890283108,0.787066638469696,-0.8982747197151184,,,,,,,,,0.5055659669451416,0.893533319234848,0.050862640142440796,,,,,,
31,3,generator,generate_with_strict_citations,-0.07,-0.6593977212905884,1.0,-0.03822435438632965,0.10106179118156433,,,,,,,,,,,0.1703011393547058,1.0,558,0.5505308955907822,,
31,4,verifier,verify_answer,0.7594,-0.7551594972610474,-0.6204401850700378,,,,,,,,,,,,,,,,,0.12242025136947632,0.18977990746498108
32,1,retriever,hybrid_rerank,-0.02,-0.8082394003868103,0.21585488319396973,0.7398480176925659,-0.5131404399871826,0.09588029980659485,20,0.869924008846283,0.2434297800064087,,,,,,,,,,,,
32,2,grader,rerank_only,-0.07,-0.014280653558671474,0.7906609773635864,-0.9427087306976318,,,,,,,,,0.49285967322066426,0.8953304886817932,0.028645634651184082,,,,,,
32,3,generator,generate_with_strict_citations,-0.07,-0.661099374294281,0.9273759126663208,0.04007832705974579,-0.08411077409982681,,,,,,,,,,,0.1694503128528595,0.9636879563331604,593,0.4579446129500866,,
32,4,verifier,verify_answer,0.7771,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
33,1,retriever,hybrid_rerank,-0.02,-0.9981511235237122,0.10836823284626007,0.6395750045776367,-0.8273510336875916,0.0009244382381439209,18,0.8197875022888184,0.08632448315620422,,,,,,,,,,,,
33,2,grader,rerank_only,-0.07,0.04257694259285927,0.7950789928436279,-0.9797866940498352,,,,,,,,,0.5212884712964296,0.897539496421814,0.010106652975082397,,,,,,
33,3,generator,generate_with_strict_citations,-0.07,-0.7128803133964539,0.8702592849731445,0.05256751924753189,0.2704479694366455,,,,,,,,,,,0.14355984330177307,0.9351296424865723,599,0.6352239847183228,,
33,4,verifier,verify_answer,0.5827,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
34,1,retriever,hybrid_rerank,-0.02,-1.0,0.3151702284812927,0.4788874685764313,-0.7994720339775085,0.0,21,0.7394437342882156,0.10026398301124573,,,,,,,,,,,,
34,2,grader,keep_all,-0.07,-0.29836177825927734,0.8800718784332275,-1.0,,,,,,,,,0.35081911087036133,0.9400359392166138,0.0,,,,,,
34,3,generator,generate_with_strict_citations,-0.07,-0.5662178993225098,1.0,0.20509940385818481,0.43628743290901184,,,,,,,,,,,0.21689105033874512,1.0,667,0.7181437164545059,,
34,4,verifier,verify_answer,0.7834,-1.0,-0.9670006632804871,,,,,,,,,,,,,,,,,0.0,0.01649966835975647
35,1,retriever,hybrid_rerank,-0.02,-1.0,0.21689282357692719,0.607193648815155,-0.8647062182426453,0.0,20,0.8035968244075775,0.06764689087867737,,,,,,,,,,,,
35,2,grader,rerank_only,-0.07,-0.38779905438423157,0.7722139954566956,-0.6831796169281006,,,,,,,,,0.3061004728078842,0.8861069977283478,0.1584101915359497,,,,,,
35,3,generator,generate_with_strict_citations,-0.07,-0.37779122591018677,0.7937303185462952,0.18036329746246338,-0.042693156749010086,,,,,,,,,,,0.3111043870449066,0.8968651592731476,656,0.47865342162549496,,
35,4,verifier,verify_answer,0.7409,-0.9192414879798889,-0.7673808932304382,,,,,,,,,,,,,,,,,0.04037925601005554,0.11630955338478088
36,1,retriever,hybrid_rerank,-0.02,-0.9839292764663696,0.5354278087615967,0.7511626482009888,-0.7877922654151917,0.008035361766815186,24,0.8755813241004944,0.10610386729240417,,,,,,,,,,,,
36,2,grader,rerank_only,-0.07,-0.65708988904953,0.6857463121414185,-0.8304343223571777,,,,,,,,,0.17145505547523499,0.8428731560707092,0.08478283882141113,,,,,,
36,3,generator,generate_with_strict_citations,-0.07,-0.8162250518798828,0.8853148818016052,0.06023097410798073,-0.07779880613088608,,,,,,,,,,,0.0918874740600586,0.9426574409008026,602,0.46110059693455696,,
36,4,verifier,verify_answer,0.7444,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
37,1,retriever,hybrid_rerank,-0.02,-1.0,0.5098211765289307,0.6308481097221375,-0.49219781160354614,0.0,23,0.8154240548610687,0.25390109419822693,,,,,,,,,,,,
37,2,grader,rerank_only,-0.07,-0.853499710559845,0.5859966278076172,-0.783988893032074,,,,,,,,,0.07325014472007751,0.7929983139038086,0.10800555348396301,,,,,,
37,3,generator,generate_with_strict_citations,-0.07,-0.518639087677002,0.730434000492096,0.28210005164146423,0.10630209743976593,,,,,,,,,,,0.24068045616149902,0.865217000246048,702,0.553151048719883,,
37,4,verifier,verify_answer,0.7764,-0.859068751335144,-0.4892936646938324,,,,,,,,,,,,,,,,,0.07046562433242798,0.2553531676530838
38,1,retriever,hybrid_rerank,-0.02,-1.0,0.616547167301178,0.5007489919662476,-0.9268436431884766,0.0,25,0.7503744959831238,0.03657817840576172,,,,,,,,,,,,
38,2,grader,rerank_only,-0.07,-0.7662404775619507,0.5272752642631531,-0.8465674519538879,,,,,,,,,0.11687976121902466,0.7636376321315765,0.07671627402305603,,,,,,
38,3,generator,generate_with_strict_citations,-0.07,-0.613183856010437,0.9593300223350525,0.6504492163658142,0.1134674996137619,,,,,,,,,,,0.1934080719947815,0.9796650111675262,867,0.556733749806881,,
38,4,verifier,verify_answer,0.7522,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
39,1,retriever,hybrid_rerank,-0.02,-0.9473392963409424,0.8171197772026062,0.3376334011554718,-0.7569839358329773,0.02633035182952881,27,0.6688167005777359,0.12150803208351135,,,,,,,,,,,,
39,2,grader,rerank_only,-0.07,-0.6866976022720337,0.7849134206771851,-0.845466673374176,,,,,,,,,0.15665119886398315,0.8924567103385925,0.07726666331291199,,,,,,
39,3,generator,generate_with_strict_citations,-0.07,-0.5469446778297424,0.9845461845397949,0.6272777318954468,0.27850142121315,,,,,,,,,,,0.22652766108512878,0.9922730922698975,857,0.639250710606575,,
39,4,verifier,verify_answer,0.8262,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
