episode,step,agent,discrete_action,reward,raw_0,raw_1,raw_2,raw_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,source_focus_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold,confidence_threshold
9,4,verifier,verify_answer,-0.07,0.8851065039634705,-0.006614459212869406,,,,,,,,,,,,,,,,,0.9425532519817352,0.4966927703935653
9,5,verifier,request_rewrite,-0.07,0.669955313205719,-0.059940747916698456,,,,,,,,,,,,,,,,,0.8349776566028595,0.47002962604165077
9,6,rewriter,keyword_rewrite,-0.07,-0.05554567277431488,0.1648382842540741,-0.04579383134841919,,,,,,0.47222716361284256,0.582419142127037,0.4771030843257904,,,,,,,,,
9,7,retriever,hybrid_rerank,-0.02,-0.08667118847370148,0.09313368052244186,-0.11868827044963837,-0.1670728176832199,0.45666440576314926,18,0.4406558647751808,0.41646359115839005,,,,,,,,,,,,
9,8,grader,loose_filter,-0.07,0.658332109451294,0.1096571683883667,-0.23159578442573547,,,,,,,,,0.829166054725647,0.5548285841941833,0.38420210778713226,,,,,,
9,9,generator,generate_answer,-0.07,0.036027051508426666,0.10198087990283966,0.2690938711166382,-0.023809926584362984,,,,,,,,,,,0.5180135257542133,0.5509904399514198,696,0.4880950367078185,,
9,10,verifier,verify_answer,-0.07,1.0,-0.18475979566574097,,,,,,,,,,,,,,,,,1.0,0.4076201021671295
9,11,verifier,request_rewrite,-0.07,0.9955604672431946,0.03638732433319092,,,,,,,,,,,,,,,,,0.9977802336215973,0.5181936621665955
9,12,rewriter,simple_rewrite,-0.7815,-0.3783928453922272,0.10567563027143478,0.31214362382888794,,,,,,0.3108035773038864,0.5528378151357174,0.656071811914444,,,,,,,,,
10,1,retriever,hybrid_rerank,-0.02,-0.3796406686306,0.05012837052345276,-0.33437949419021606,0.10022959858179092,0.3101796656847,18,0.33281025290489197,0.5501147992908955,,,,,,,,,,,,
10,2,grader,medium_filter,-0.07,0.5910959243774414,0.15836259722709656,-0.12168121337890625,,,,,,,,,0.7955479621887207,0.5791812986135483,0.4391593933105469,,,,,,
10,3,generator,generate_short_answer,-0.07,0.27658379077911377,0.017734955996274948,0.23404145240783691,-0.5546224117279053,,,,,,,,,,,0.6382918953895569,0.5088674779981375,680,0.22268879413604736,,
10,4,verifier,verify_answer,0.7698,0.9646583795547485,0.05350934714078903,,,,,,,,,,,,,,,,,0.9823291897773743,0.5267546735703945
11,1,retriever,hybrid_rerank,-0.02,0.09356781095266342,-0.10710656642913818,-0.3749142587184906,-0.12958289682865143,0.5467839054763317,16,0.3125428706407547,0.4352085515856743,,,,,,,,,,,,
11,2,grader,medium_filter,-0.07,0.258478045463562,-0.04392878711223602,-0.19622309505939484,,,,,,,,,0.629239022731781,0.478035606443882,0.4018884524703026,,,,,,
11,3,generator,generate_short_answer,-0.07,0.4265417754650116,-0.1593804657459259,0.33676376938819885,-0.5104371905326843,,,,,,,,,,,0.7132708877325058,0.42030976712703705,726,0.24478140473365784,,
11,4,verifier,verify_answer,0.7423,0.835843026638031,-0.0018697717459872365,,,,,,,,,,,,,,,,,0.9179215133190155,0.4990651141270064
12,1,retriever,hybrid_rerank,-0.02,-0.2871105372905731,-0.04910339042544365,-0.35341477394104004,-0.09403026103973389,0.35644473135471344,16,0.32329261302948,0.45298486948013306,,,,,,,,,,,,
12,2,grader,loose_filter,-0.07,0.34234777092933655,0.07045657187700272,-0.28304967284202576,,,,,,,,,0.6711738854646683,0.5352282859385014,0.3584751635789871,,,,,,
12,3,generator,generate_short_answer,-0.07,0.2697850167751312,-0.08380334824323654,0.4528282582759857,-0.4700566530227661,,,,,,,,,,,0.6348925083875656,0.45809832587838173,778,0.26497167348861694,,
12,4,verifier,verify_answer,0.7505,0.5709869265556335,-0.1465543955564499,,,,,,,,,,,,,,,,,0.7854934632778168,0.42672280222177505
13,1,retriever,hybrid_rerank,-0.02,-0.40011295676231384,-0.16659437119960785,-0.08687670528888702,0.1817767173051834,0.2999435216188431,15,0.4565616473555565,0.5908883586525917,,,,,,,,,,,,
13,2,grader,loose_filter,-0.07,0.03638347238302231,0.13014473021030426,-0.3685099482536316,,,,,,,,,0.5181917361915112,0.5650723651051521,0.3157450258731842,,,,,,
13,3,generator,generate_short_answer,-0.07,0.5066198706626892,0.026200691238045692,0.5105587244033813,-0.3578248620033264,,,,,,,,,,,0.7533099353313446,0.5131003456190228,804,0.3210875689983368,,
13,4,verifier,verify_answer,0.8322,0.7608169317245483,0.01916608400642872,,,,,,,,,,,,,,,,,0.8804084658622742,0.5095830420032144
14,1,retriever,hybrid_rerank,-0.02,-0.1316039264202118,-0.26009929180145264,-0.38647401332855225,0.2409115433692932,0.4341980367898941,14,0.3067629933357239,0.6204557716846466,,,,,,,,,,,,
14,2,grader,loose_filter,-0.07,0.1810721457004547,-0.02211732789874077,-0.28548771142959595,,,,,,,,,0.5905360728502274,0.4889413360506296,0.357256144285202,,,,,,
14,3,generator,generate_short_answer,-0.07,0.17532548308372498,-0.14442728459835052,0.6496276259422302,-0.2541530132293701,,,,,,,,,,,0.5876627415418625,0.42778635770082474,867,0.37292349338531494,,
14,4,verifier,verify_answer,0.8236,0.6478955745697021,-0.24842774868011475,,,,,,,,,,,,,,,,,0.8239477872848511,0.3757861256599426
15,1,retriever,hybrid_rerank,-0.02,-0.08200797438621521,0.31988394260406494,-0.3835894465446472,-0.4457641541957855,0.4589960128068924,21,0.3082052767276764,0.27711792290210724,,,,,,,,,,,,
15,2,grader,medium_filter,-0.07,0.19414208829402924,0.05325722694396973,-0.14144571125507355,,,,,,,,,0.5970710441470146,0.5266286134719849,0.4292771443724632,,,,,,
15,3,generator,generate_short_answer,-0.07,0.3762834668159485,-0.14114174246788025,0.42902466654777527,-0.4654311239719391,,,,,,,,,,,0.6881417334079742,0.4294291287660599,768,0.26728443801403046,,
15,4,verifier,verify_answer,0.9254,0.5166694521903992,0.2815936803817749,,,,,,,,,,,,,,,,,0.7583347260951996,0.6407968401908875
16,1,retriever,hybrid_rerank,-0.02,0.5739009380340576,-0.28020066022872925,-0.4525349736213684,0.13491465151309967,0.7869504690170288,13,0.2737325131893158,0.5674573257565498,,,,,,,,,,,,
16,2,grader,loose_filter,-0.07,0.41315925121307373,0.013314872980117798,-0.5092191100120544,,,,,,,,,0.7065796256065369,0.5066574364900589,0.24539044499397278,,,,,,
16,3,generator,generate_short_answer,-0.07,-0.1721545159816742,-0.1997319906949997,0.3985590636730194,-0.323575496673584,,,,,,,,,,,0.4139227420091629,0.40013400465250015,754,0.338212251663208,,
16,4,verifier,verify_answer,-0.07,0.9360536932945251,-0.014264095574617386,,,,,,,,,,,,,,,,,0.9680268466472626,0.4928679522126913
16,5,verifier,request_regeneration,-0.07,1.0,0.10647647082805634,,,,,,,,,,,,,,,,,1.0,0.5532382354140282
16,6,generator,generate_short_answer,-0.07,-0.13214363157749176,-0.14045773446559906,0.22650371491909027,-0.43032097816467285,,,,,,,,,,,0.4339281842112541,0.42977113276720047,677,0.2848395109176636,,
16,7,verifier,verify_answer,0.4372,0.9926238059997559,-0.14210499823093414,,,,,,,,,,,,,,,,,0.9963119029998779,0.42894750088453293
17,1,retriever,hybrid_rerank,-0.02,0.1449805647134781,-0.4424073100090027,-0.25209736824035645,-0.17010004818439484,0.572490282356739,11,0.3739513158798218,0.4149499759078026,,,,,,,,,,,,
17,2,grader,loose_filter,-0.07,0.5099959373474121,-0.011915232054889202,-0.26243558526039124,,,,,,,,,0.754997968673706,0.4940423839725554,0.3687822073698044,,,,,,
17,3,generator,generate_short_answer,-0.07,0.21355687081813812,0.17513281106948853,0.26592689752578735,-0.47619786858558655,,,,,,,,,,,0.6067784354090691,0.5875664055347443,695,0.2619010657072067,,
17,4,verifier,verify_answer,0.4244,0.6284181475639343,-0.15350989997386932,,,,,,,,,,,,,,,,,0.8142090737819672,0.42324505001306534
18,1,retriever,hybrid_rerank,-0.02,-0.22288334369659424,-0.39543378353118896,-0.2532106041908264,0.1733919084072113,0.3885583281517029,12,0.3733946979045868,0.5866959542036057,,,,,,,,,,,,
18,2,grader,loose_filter,-0.07,0.3117176294326782,0.06890013068914413,-0.37975993752479553,,,,,,,,,0.6558588147163391,0.5344500653445721,0.31012003123760223,,,,,,
18,3,generator,generate_short_answer,-0.07,0.49650824069976807,0.11682406812906265,0.3946709930896759,-0.27255281805992126,,,,,,,,,,,0.748254120349884,0.5584120340645313,752,0.36372359097003937,,
18,4,verifier,verify_answer,0.7266,0.715027928352356,-0.19367459416389465,,,,,,,,,,,,,,,,,0.857513964176178,0.4031627029180527
19,1,retriever,hybrid_rerank,-0.02,0.23861157894134521,0.26518258452415466,-0.1758962720632553,-0.4108094573020935,0.6193057894706726,20,0.41205186396837234,0.29459527134895325,,,,,,,,,,,,
19,2,grader,medium_filter,-0.07,-0.06060380861163139,-0.004070689901709557,0.07883454114198685,,,,,,,,,0.4696980956941843,0.4979646550491452,0.5394172705709934,,,,,,
19,3,generator,generate_short_answer,-0.07,0.3847128450870514,-0.43298065662384033,-0.059484753757715225,-0.5017509460449219,,,,,,,,,,,0.6923564225435257,0.28350967168807983,549,0.24912452697753906,,
19,4,verifier,verify_answer,0.7807,0.8242197632789612,0.07278245687484741,,,,,,,,,,,,,,,,,0.9121098816394806,0.5363912284374237
20,1,retriever,hybrid_rerank,-0.02,0.21493810415267944,-0.0758112370967865,-0.20384018123149872,-0.0552455373108387,0.6074690520763397,16,0.39807990938425064,0.47237723134458065,,,,,,,,,,,,
20,2,grader,loose_filter,-0.07,0.25431570410728455,0.024808216840028763,-0.35717451572418213,,,,,,,,,0.6271578520536423,0.5124041084200144,0.32141274213790894,,,,,,
20,3,generator,generate_short_answer,-0.07,0.0888010635972023,-0.49061301350593567,0.20500269532203674,-0.5910052061080933,,,,,,,,,,,0.5444005317986012,0.25469349324703217,667,0.20449739694595337,,
20,4,verifier,verify_answer,-0.07,0.7567413449287415,0.1439470499753952,,,,,,,,,,,,,,,,,0.8783706724643707,0.5719735249876976
20,5,verifier,request_regeneration,-0.07,0.340718150138855,0.16061891615390778,,,,,,,,,,,,,,,,,0.6703590750694275,0.5803094580769539
20,6,generator,generate_short_answer,-0.07,0.3524453938007355,-0.38346409797668457,0.22053000330924988,-0.8964371085166931,,,,,,,,,,,0.6762226969003677,0.3082679510116577,674,0.05178144574165344,,
20,7,verifier,verify_answer,-0.07,0.29480230808258057,-0.4168814718723297,,,,,,,,,,,,,,,,,0.6474011540412903,0.29155926406383514
20,8,verifier,request_rewrite,-0.07,0.16117875277996063,-0.29833269119262695,,,,,,,,,,,,,,,,,0.5805893763899803,0.3508336544036865
20,9,rewriter,keyword_rewrite,-0.07,0.1715298891067505,-0.048725634813308716,0.40083467960357666,,,,,,0.5857649445533752,0.47563718259334564,0.7004173398017883,,,,,,,,,
20,10,retriever,hybrid_rerank,-0.02,0.4861852526664734,0.1404286026954651,-0.27959704399108887,-0.20660051703453064,0.7430926263332367,19,0.36020147800445557,0.3966997414827347,,,,,,,,,,,,
20,11,grader,medium_filter,-0.07,-0.1576131135225296,-0.009349807165563107,0.31271472573280334,,,,,,,,,0.4211934432387352,0.49532509641721845,0.6563573628664017,,,,,,
20,12,generator,generate_short_answer,-0.2345,0.7784777879714966,-0.33782532811164856,0.04138413816690445,-0.888656735420227,,,,,,,,,,,0.8892388939857483,0.3310873359441757,594,0.055671632289886475,,
21,1,retriever,hybrid_rerank,-0.02,-0.4257216155529022,0.45599180459976196,-0.4061077833175659,-0.24285225570201874,0.2871391922235489,23,0.29694610834121704,0.37857387214899063,,,,,,,,,,,,
21,2,grader,rerank_only,-0.07,0.18621885776519775,0.06124230846762657,-0.6345320343971252,,,,,,,,,0.5931094288825989,0.5306211542338133,0.18273398280143738,,,,,,
21,3,generator,generate_short_answer,-0.07,-0.041790079325437546,-0.013182844035327435,0.6245169639587402,-0.438912957906723,,,,,,,,,,,0.4791049603372812,0.4934085779823363,855,0.2805435210466385,,
21,4,verifier,verify_answer,0.6981,0.9349372982978821,0.1018359363079071,,,,,,,,,,,,,,,,,0.967468649148941,0.5509179681539536
22,1,retriever,hybrid_rerank,-0.02,0.10940596461296082,-0.21661444008350372,-0.03542817011475563,-0.12122352421283722,0.5547029823064804,14,0.4822859149426222,0.4393882378935814,,,,,,,,,,,,
22,2,grader,loose_filter,-0.07,0.25745102763175964,0.04129202291369438,-0.49519163370132446,,,,,,,,,0.6287255138158798,0.5206460114568472,0.25240418314933777,,,,,,
22,3,generator,generate_short_answer,-0.07,0.25418442487716675,0.026838097721338272,0.12290282547473907,-0.620853841304779,,,,,,,,,,,0.6270922124385834,0.5134190488606691,631,0.18957307934761047,,
22,4,verifier,verify_answer,0.7592,0.8695569038391113,-0.3307490348815918,,,,,,,,,,,,,,,,,0.9347784519195557,0.3346254825592041
23,1,retriever,hybrid_rerank,-0.02,-0.15408772230148315,0.5221452116966248,-0.012244005687534809,-0.2683617174625397,0.4229561388492584,24,0.4938779971562326,0.36581914126873016,,,,,,,,,,,,
23,2,grader,loose_filter,-0.07,0.3459971249103546,-0.04132027179002762,-0.5855139493942261,,,,,,,,,0.6729985624551773,0.4793398641049862,0.20724302530288696,,,,,,
23,3,generator,generate_short_answer,-0.07,0.06918461620807648,0.2230655550956726,0.11107184737920761,-0.3257419466972351,,,,,,,,,,,0.5345923081040382,0.6115327775478363,625,0.33712902665138245,,
23,4,verifier,verify_answer,0.8509,0.6773524284362793,-0.16853703558444977,,,,,,,,,,,,,,,,,0.8386762142181396,0.4157314822077751
24,1,retriever,hybrid_rerank,-0.02,-0.178467258810997,-0.15056917071342468,-0.5264549255371094,-0.15848132967948914,0.4107663705945015,15,0.2367725372314453,0.42075933516025543,,,,,,,,,,,,
24,2,grader,loose_filter,-0.07,0.266129732131958,-0.07263943552970886,-0.39854899048805237,,,,,,,,,0.633064866065979,0.46368028223514557,0.3007255047559738,,,,,,
24,3,generator,generate_short_answer,-0.07,0.38282716274261475,0.07559782266616821,0.45325997471809387,-0.7477940320968628,,,,,,,,,,,0.6914135813713074,0.5377989113330841,779,0.1261029839515686,,
24,4,verifier,verify_answer,-0.07,0.5791305899620056,-0.08690106123685837,,,,,,,,,,,,,,,,,0.7895652949810028,0.4565494693815708
24,5,verifier,request_regeneration,-0.07,0.4365854263305664,0.2401280552148819,,,,,,,,,,,,,,,,,0.7182927131652832,0.620064027607441
24,6,generator,generate_short_answer,-0.07,0.8222098350524902,0.04664386808872223,0.31156113743782043,-0.765466570854187,,,,,,,,,,,0.9111049175262451,0.5233219340443611,715,0.1172667145729065,,
24,7,verifier,verify_answer,-0.07,0.47540992498397827,0.06735311448574066,,,,,,,,,,,,,,,,,0.7377049624919891,0.5336765572428703
24,8,verifier,request_regeneration,-0.07,0.41900327801704407,0.33260270953178406,,,,,,,,,,,,,,,,,0.709501639008522,0.666301354765892
24,9,generator,generate_short_answer,-0.07,0.8799977898597717,-0.048655420541763306,0.5009177923202515,-0.6607605218887329,,,,,,,,,,,0.9399988949298859,0.47567228972911835,800,0.16961973905563354,,
24,10,verifier,verify_answer,-0.2888,0.40695610642433167,0.02514059655368328,,,,,,,,,,,,,,,,,0.7034780532121658,0.5125702982768416
25,1,retriever,hybrid_rerank,-0.02,-0.2584512233734131,-0.2950826585292816,-0.4057619571685791,-0.06847448647022247,0.37077438831329346,13,0.29711902141571045,0.46576275676488876,,,,,,,,,,,,
25,2,grader,loose_filter,-0.07,0.6835329532623291,-0.13830383121967316,-0.3009504973888397,,,,,,,,,0.8417664766311646,0.4308480843901634,0.34952475130558014,,,,,,
25,3,generator,generate_short_answer,-0.07,0.581070065498352,0.03115925006568432,0.07962401211261749,-0.5658590793609619,,,,,,,,,,,0.790535032749176,0.5155796250328422,611,0.21707046031951904,,
25,4,verifier,verify_answer,0.7214,0.5878860950469971,-0.058140553534030914,,,,,,,,,,,,,,,,,0.7939430475234985,0.47092972323298454
26,1,retriever,hybrid_rerank,-0.02,0.08994176238775253,-0.13410675525665283,-0.4547659456729889,0.05514907091856003,0.5449708811938763,15,0.27261702716350555,0.52757453545928,,,,,,,,,,,,
26,2,grader,loose_filter,-0.07,0.2689928710460663,0.0286245234310627,-0.355313777923584,,,,,,,,,0.6344964355230331,0.5143122617155313,0.322343111038208,,,,,,
26,3,generator,generate_short_answer,-0.07,0.22632263600826263,-0.15688444674015045,0.6038628220558167,-0.7282291054725647,,,,,,,,,,,0.6131613180041313,0.4215577766299248,846,0.13588544726371765,,
26,4,verifier,verify_answer,0.7102,0.9526898860931396,-0.20568455755710602,,,,,,,,,,,,,,,,,0.9763449430465698,0.397157721221447
27,1,retriever,hybrid_rerank,-0.02,0.19387871026992798,0.03643190488219261,-0.4039577841758728,0.023351015523076057,0.596939355134964,17,0.2980211079120636,0.511675507761538,,,,,,,,,,,,
27,2,grader,loose_filter,-0.07,0.2621781527996063,-0.02817593514919281,-0.4134020209312439,,,,,,,,,0.6310890763998032,0.4859120324254036,0.29329898953437805,,,,,,
27,3,generator,generate_short_answer,-0.07,0.36257287859916687,-0.15056313574314117,0.09539332985877991,-0.3086317777633667,,,,,,,,,,,0.6812864392995834,0.4247184321284294,618,0.34568411111831665,,
27,4,verifier,verify_answer,0.7396,0.7158786058425903,-0.046021897345781326,,,,,,,,,,,,,,,,,0.8579393029212952,0.47698905132710934
28,1,retriever,hybrid_rerank,-0.02,0.13677871227264404,0.4736666679382324,-0.19504126906394958,-0.3550134599208832,0.568389356136322,23,0.4024793654680252,0.3224932700395584,,,,,,,,,,,,
28,2,grader,loose_filter,-0.07,0.1782129853963852,0.30420151352882385,-0.42514941096305847,,,,,,,,,0.5891064926981926,0.6521007567644119,0.28742529451847076,,,,,,
28,3,generator,generate_short_answer,-0.07,0.14142508804798126,0.00784052349627018,0.05877949669957161,-0.5031068921089172,,,,,,,,,,,0.5707125440239906,0.5039202617481351,602,0.24844655394554138,,
28,4,verifier,verify_answer,0.7641,0.893437922000885,0.24627482891082764,,,,,,,,,,,,,,,,,0.9467189610004425,0.6231374144554138
29,1,retriever,hybrid_rerank,-0.02,0.22055242955684662,0.0011316019808873534,-0.44981053471565247,0.18368546664714813,0.6102762147784233,17,0.27509473264217377,0.5918427333235741,,,,,,,,,,,,
29,2,grader,loose_filter,-0.07,0.09886813908815384,0.053018976002931595,-0.26349735260009766,,,,,,,,,0.5494340695440769,0.5265094880014658,0.36825132369995117,,,,,,
29,3,generator,generate_short_answer,-0.07,0.6284286975860596,-0.43219897150993347,0.42419371008872986,-0.5832027196884155,,,,,,,,,,,0.8142143487930298,0.28390051424503326,766,0.20839864015579224,,
29,4,verifier,verify_answer,0.7806,0.5755336284637451,-0.2280774712562561,,,,,,,,,,,,,,,,,0.7877668142318726,0.38596126437187195
