episode,step,agent,discrete_action,reward,raw_0,raw_1,raw_2,raw_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,source_focus_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold,confidence_threshold
6,3,generator,generate_answer,-0.1,0.329708,0.157122,0.405914,-0.195396,,,,,,,,,,,0.6648540049791336,0.5785612091422081,757,0.40230216085910797,,
6,4,verifier,verify_answer,0.605,0.435136,0.733931,,,,,,,,,,,,,,,,,0.7175680249929428,0.8669654428958893
7,1,retriever,hybrid_rerank,-0.05,0.002394,0.052531,0.358671,-0.316424,0.5011968055041507,18,0.679335281252861,0.3417878746986389,,,,,,,,,,,,
7,2,grader,medium_filter,-0.1,0.019691,0.066109,0.237973,,,,,,,,,0.5098455185070634,0.5330546647310257,0.6189865246415138,,,,,,
7,3,generator,generate_answer,-0.1,0.328451,-0.006082,0.198886,0.315661,,,,,,,,,,,0.66422538459301,0.49695902480743825,665,0.6578303128480911,,
7,4,verifier,verify_answer,0.605,0.263126,0.498504,,,,,,,,,,,,,,,,,0.6315631717443466,0.7492522150278091
8,1,retriever,hybrid_rerank,-0.05,-0.19236,-0.379233,0.064113,0.192123,0.40382008999586105,12,0.5320564806461334,0.5960617288947105,,,,,,,,,,,,
8,2,grader,medium_filter,-0.1,0.132408,0.357063,0.114573,,,,,,,,,0.5662039443850517,0.6785313189029694,0.5572865791618824,,,,,,
8,3,generator,generate_with_strict_citations,-0.1,0.096721,0.549598,0.469846,0.00011,,,,,,,,,,,0.5483604036271572,0.7747990190982819,786,0.5000548041971342,,
8,4,verifier,verify_answer,0.605,-0.146078,0.456127,,,,,,,,,,,,,,,,,0.4269607812166214,0.7280636727809906
9,1,retriever,hybrid_rerank,-0.05,0.154794,-0.202555,0.239478,-0.06211,0.5773972347378731,14,0.619738832116127,0.46894504502415657,,,,,,,,,,,,
9,2,grader,strict_filter,-0.1,0.396073,0.012494,0.475332,,,,,,,,,0.6980364769697189,0.5062471046112478,0.7376661896705627,,,,,,
9,3,generator,generate_short_answer,-0.1,0.577767,0.082741,0.40915,-0.456484,,,,,,,,,,,0.78888338804245,0.5413704924285412,759,0.2717580944299698,,
9,4,verifier,verify_answer,0.605,0.193248,0.688695,,,,,,,,,,,,,,,,,0.596623919904232,0.84434774518013
10,1,retriever,hybrid_rerank,-0.05,0.113294,-0.097804,0.315304,-0.724289,0.5566468015313148,16,0.6576518714427948,0.1378556191921234,,,,,,,,,,,,
10,2,grader,strict_filter,-0.1,0.157199,0.359957,0.731008,,,,,,,,,0.5785994380712509,0.6799785792827606,0.8655040264129639,,,,,,
10,3,generator,generate_answer,-0.1,0.390865,-0.034351,0.228706,-0.176803,,,,,,,,,,,0.6954325437545776,0.48282470740377903,678,0.4115985408425331,,
10,4,verifier,verify_answer,0.605,0.370161,0.647765,,,,,,,,,,,,,,,,,0.6850802898406982,0.8238827288150787
11,1,retriever,hybrid_rerank,-0.05,-0.091755,-0.142053,0.549584,-0.236987,0.4541224353015423,15,0.7747920155525208,0.3815062791109085,,,,,,,,,,,,
11,2,grader,strict_filter,-0.1,-0.124955,0.353304,0.626328,,,,,,,,,0.43752238899469376,0.6766519099473953,0.8131642043590546,,,,,,
11,3,generator,generate_short_answer,-0.1,0.226296,0.108259,-0.03568,-0.312666,,,,,,,,,,,0.6131478175520897,0.5541294999420643,560,0.3436671942472458,,
11,4,verifier,verify_answer,0.605,-0.021513,0.550881,,,,,,,,,,,,,,,,,0.48924343287944794,0.7754406630992889
12,1,retriever,hybrid_rerank,-0.05,-0.303906,-0.109862,0.45392,-0.247596,0.34804682433605194,16,0.726959764957428,0.3762020021677017,,,,,,,,,,,,
12,2,grader,strict_filter,-0.1,0.147864,0.629641,0.582349,,,,,,,,,0.5739320814609528,0.8148204386234283,0.7911747395992279,,,,,,
12,3,generator,generate_short_answer,-0.1,0.398043,0.159617,0.230532,-0.431448,,,,,,,,,,,0.699021577835083,0.5798086002469063,679,0.284276083111763,,
12,4,verifier,verify_answer,0.605,0.296066,0.618084,,,,,,,,,,,,,,,,,0.6480332016944885,0.8090422451496124
13,1,retriever,hybrid_rerank,-0.05,-0.1345,0.297093,0.756531,-0.471117,0.43275006115436554,21,0.8782655894756317,0.26444146037101746,,,,,,,,,,,,
13,2,grader,strict_filter,-0.1,0.305258,0.573343,0.710055,,,,,,,,,0.652628943324089,0.78667151927948,0.8550276160240173,,,,,,
13,3,generator,generate_short_answer,-0.1,0.090376,0.219961,0.194249,-0.269404,,,,,,,,,,,0.5451878309249878,0.6099804490804672,663,0.36529791355133057,,
13,4,verifier,verify_answer,0.605,0.308694,0.605665,,,,,,,,,,,,,,,,,0.654347226023674,0.8028326332569122
14,1,retriever,hybrid_rerank,-0.05,-0.335512,-0.251627,0.22301,-0.146945,0.3322441130876541,14,0.6115051433444023,0.4265272617340088,,,,,,,,,,,,
14,2,grader,medium_filter,-0.1,0.142254,-0.121369,0.219394,,,,,,,,,0.571127139031887,0.4393155202269554,0.6096968725323677,,,,,,
14,3,generator,generate_with_strict_citations,-0.1,0.411111,0.404629,0.186706,-0.402645,,,,,,,,,,,0.705555647611618,0.7023145407438278,659,0.29867756366729736,,
14,4,verifier,verify_answer,0.78,-0.180077,0.443098,,,,,,,,,,,,,,,,,0.4099613130092621,0.7215491831302643
15,1,retriever,hybrid_rerank,-0.05,-0.138817,0.238851,0.475903,-0.557157,0.4305913522839546,20,0.7379514276981354,0.221421480178833,,,,,,,,,,,,
15,2,grader,strict_filter,-0.1,0.159999,0.413117,1.0,,,,,,,,,0.5799993723630905,0.7065584361553192,1.0,,,,,,
15,3,generator,generate_short_answer,-0.1,-0.010279,0.111083,-0.002017,-0.420031,,,,,,,,,,,0.4948605252429843,0.5555417388677597,575,0.2899845838546753,,
15,4,verifier,verify_answer,0.605,0.195523,0.723707,,,,,,,,,,,,,,,,,0.5977612808346748,0.8618537187576294
16,1,retriever,hybrid_rerank,-0.05,0.022241,-0.315299,0.324854,-0.128084,0.5111205503344536,13,0.6624268293380737,0.43595781177282333,,,,,,,,,,,,
16,2,grader,strict_filter,-0.1,0.09868,0.427042,0.510438,,,,,,,,,0.5493401512503624,0.7135211378335953,0.7552191317081451,,,,,,
16,3,generator,generate_short_answer,-0.1,0.13776,0.136939,0.217894,-0.335476,,,,,,,,,,,0.5688797980546951,0.5684696361422539,673,0.33226214349269867,,
16,4,verifier,verify_answer,0.605,0.336723,0.733116,,,,,,,,,,,,,,,,,0.6683615893125534,0.866558164358139
17,1,retriever,hybrid_rerank,-0.05,-0.060569,-0.23563,0.282857,-0.286309,0.46971542574465275,14,0.6414284408092499,0.3568454384803772,,,,,,,,,,,,
17,2,grader,strict_filter,-0.1,0.013411,0.601985,0.646222,,,,,,,,,0.5067053376697004,0.8009926080703735,0.8231110274791718,,,,,,
17,3,generator,generate_answer,-0.1,-0.041988,0.072785,0.152422,-0.193788,,,,,,,,,,,0.4790057986974716,0.5363927185535431,644,0.4031061381101608,,
17,4,verifier,verify_answer,0.7425,0.410641,0.508041,,,,,,,,,,,,,,,,,0.7053206861019135,0.7540203630924225
18,1,retriever,hybrid_rerank,-0.05,0.011786,-0.134709,0.660528,-0.315481,0.5058930697850883,15,0.8302640616893768,0.3422594666481018,,,,,,,,,,,,
18,2,grader,strict_filter,-0.1,-0.007452,0.181974,0.567353,,,,,,,,,0.4962738782633096,0.5909870862960815,0.7836766541004181,,,,,,
18,3,generator,generate_answer,-0.1,-0.180545,0.043217,0.255859,-0.137051,,,,,,,,,,,0.4097277298569679,0.5216085072606802,690,0.4314746707677841,,
18,4,verifier,verify_answer,0.605,0.228477,0.744252,,,,,,,,,,,,,,,,,0.6142383217811584,0.8721258640289307
19,1,retriever,hybrid_rerank,-0.05,-0.361837,0.198474,0.352346,-0.633753,0.3190814256668091,19,0.6761729717254639,0.18312367796897888,,,,,,,,,,,,
19,2,grader,strict_filter,-0.1,0.047522,0.477051,0.618986,,,,,,,,,0.5237610023468733,0.7385254800319672,0.8094929456710815,,,,,,
19,3,generator,generate_short_answer,-0.1,0.218987,0.031732,0.120841,-0.434872,,,,,,,,,,,0.6094936281442642,0.5158660896122456,630,0.2825639098882675,,
19,4,verifier,verify_answer,0.605,0.649584,0.532956,,,,,,,,,,,,,,,,,0.824791818857193,0.7664778232574463
20,1,retriever,hybrid_rerank,-0.05,0.043864,-0.071811,0.227102,-0.166018,0.5219317674636841,16,0.6135509237647057,0.4169909209012985,,,,,,,,,,,,
20,2,grader,strict_filter,-0.1,-0.313676,0.554048,0.754281,,,,,,,,,0.3431621789932251,0.7770237624645233,0.8771403133869171,,,,,,
20,3,generator,generate_short_answer,-0.1,0.184252,0.215274,0.335431,-0.297389,,,,,,,,,,,0.592125803232193,0.6076369360089302,726,0.35130567848682404,,
20,4,verifier,verify_answer,0.605,0.179234,0.511285,,,,,,,,,,,,,,,,,0.5896171778440475,0.7556425333023071
21,1,retriever,hybrid_rerank,-0.05,0.177783,0.180707,0.589225,-0.207684,0.5888915434479713,19,0.7946125566959381,0.39615800976753235,,,,,,,,,,,,
21,2,grader,strict_filter,-0.1,0.245072,0.497788,0.956447,,,,,,,,,0.6225358843803406,0.7488941699266434,0.9782236814498901,,,,,,
21,3,generator,generate_short_answer,-0.1,0.045656,0.044742,0.140057,-0.286646,,,,,,,,,,,0.5228281822055578,0.5223712101578712,638,0.3566770851612091,,
21,4,verifier,verify_answer,0.605,0.186049,0.78349,,,,,,,,,,,,,,,,,0.5930242612957954,0.89174485206604
22,1,retriever,hybrid_rerank,-0.05,0.195244,-0.44406,0.120982,0.151594,0.5976220667362213,11,0.5604912154376507,0.5757970437407494,,,,,,,,,,,,
22,2,grader,medium_filter,-0.1,0.556556,0.488441,0.112937,,,,,,,,,0.7782781720161438,0.7442205846309662,0.5564686097204685,,,,,,
22,3,generator,generate_with_strict_citations,-0.1,0.24696,0.768439,0.400534,-0.036598,,,,,,,,,,,0.6234797760844231,0.8842196464538574,755,0.4817011449486017,,
22,4,verifier,verify_answer,0.605,0.020553,0.761291,,,,,,,,,,,,,,,,,0.5102764153853059,0.8806452751159668
23,1,retriever,hybrid_rerank,-0.05,-0.176122,-0.099252,0.156626,-0.099146,0.41193893551826477,16,0.5783129781484604,0.4504268057644367,,,,,,,,,,,,
23,2,grader,medium_filter,-0.1,0.306762,0.054036,0.33422,,,,,,,,,0.6533812284469604,0.5270178150385618,0.6671098321676254,,,,,,
23,3,generator,generate_with_strict_citations,-0.1,0.363858,0.342423,0.345045,-0.406079,,,,,,,,,,,0.6819290667772293,0.6712114363908768,730,0.2969606816768646,,
23,4,verifier,verify_answer,0.605,0.224568,0.261786,,,,,,,,,,,,,,,,,0.6122841611504555,0.6308932304382324
24,1,retriever,hybrid_rerank,-0.05,-0.317276,0.130626,0.473307,-0.285563,0.3413621634244919,19,0.7366535514593124,0.35721853375434875,,,,,,,,,,,,
24,2,grader,medium_filter,-0.1,0.395074,0.415804,0.385392,,,,,,,,,0.6975370794534683,0.7079021781682968,0.692695826292038,,,,,,
24,3,generator,generate_answer,-0.1,0.246766,0.196623,0.097833,0.15806,,,,,,,,,,,0.6233829036355019,0.5983116552233696,619,0.5790302157402039,,
24,4,verifier,verify_answer,0.605,0.274561,0.566705,,,,,,,,,,,,,,,,,0.6372805833816528,0.7833526134490967
25,1,retriever,hybrid_rerank,-0.05,-0.064057,-0.107392,0.460278,0.292446,0.4679713360965252,16,0.7301388829946518,0.646223172545433,,,,,,,,,,,,
25,2,grader,strict_filter,-0.1,-0.209607,0.563263,0.635132,,,,,,,,,0.3951966166496277,0.7816316187381744,0.8175657689571381,,,,,,
25,3,generator,generate_short_answer,-0.1,-0.113749,-0.156052,-0.094501,-0.275037,,,,,,,,,,,0.443125706166029,0.42197413742542267,533,0.3624816834926605,,
25,4,verifier,verify_answer,0.605,0.574493,0.708074,,,,,,,,,,,,,,,,,0.7872463464736938,0.8540371656417847
26,1,retriever,hybrid_rerank,-0.05,-0.233575,0.106025,0.500454,-0.081644,0.3832126557826996,18,0.7502270936965942,0.45917803421616554,,,,,,,,,,,,
26,2,grader,medium_filter,-0.1,0.437109,0.603532,0.043612,,,,,,,,,0.7185546010732651,0.8017661571502686,0.521805927157402,,,,,,
26,3,generator,generate_short_answer,-0.1,0.543112,0.116484,0.140355,-0.309707,,,,,,,,,,,0.7715559005737305,0.5582420043647289,638,0.34514641761779785,,
26,4,verifier,verify_answer,0.78,-0.119431,0.48753,,,,,,,,,,,,,,,,,0.440284326672554,0.7437652498483658
27,1,retriever,hybrid_rerank,-0.05,-0.201368,-0.506336,0.433081,0.421062,0.39931607246398926,11,0.7165405303239822,0.7105308771133423,,,,,,,,,,,,
27,2,grader,medium_filter,-0.1,0.140959,0.527315,0.001809,,,,,,,,,0.5704793408513069,0.7636576890945435,0.5009046529885381,,,,,,
27,3,generator,generate_with_strict_citations,-0.1,0.516101,0.326486,0.396451,-0.30376,,,,,,,,,,,0.7580502927303314,0.6632427871227264,753,0.3481200039386749,,
27,4,verifier,verify_answer,0.605,-0.200125,0.42807,,,,,,,,,,,,,,,,,0.3999373987317085,0.7140348851680756
28,1,retriever,hybrid_rerank,-0.05,-0.354951,0.110704,0.415423,-0.549825,0.3225243240594864,18,0.7077115774154663,0.22508737444877625,,,,,,,,,,,,
28,2,grader,strict_filter,-0.1,0.092696,0.39254,0.568269,,,,,,,,,0.5463480278849602,0.6962701380252838,0.7841344177722931,,,,,,
28,3,generator,generate_answer,-0.1,-0.001765,0.210041,0.029854,0.01927,,,,,,,,,,,0.49911765241995454,0.6050205081701279,589,0.5096348766237497,,
28,4,verifier,verify_answer,0.605,0.33772,0.571958,,,,,,,,,,,,,,,,,0.6688599586486816,0.7859792113304138
29,1,retriever,hybrid_rerank,-0.05,-0.389625,0.113007,0.342701,-0.511362,0.30518774688243866,18,0.6713503152132034,0.24431893229484558,,,,,,,,,,,,
29,2,grader,strict_filter,-0.1,-0.052497,0.365066,0.737179,,,,,,,,,0.4737514276057482,0.6825327724218369,0.8685894906520844,,,,,,
29,3,generator,generate_short_answer,-0.1,0.112692,0.223687,0.166436,-0.401985,,,,,,,,,,,0.5563459992408752,0.6118433550000191,650,0.29900750517845154,,
29,4,verifier,verify_answer,0.605,0.18811,0.833658,,,,,,,,,,,,,,,,,0.5940547734498978,0.9168290793895721
30,1,retriever,hybrid_rerank,-0.05,0.069643,-0.532168,0.322154,-0.081222,0.5348212942481041,10,0.6610767990350723,0.45938900858163834,,,,,,,,,,,,
30,2,grader,strict_filter,-0.1,0.215598,0.162002,0.580777,,,,,,,,,0.607798844575882,0.581000804901123,0.790388286113739,,,,,,
30,3,generator,generate_short_answer,-0.1,0.722255,0.019547,0.377623,-0.591169,,,,,,,,,,,0.8611272871494293,0.5097733801230788,745,0.20441573858261108,,
30,4,verifier,verify_answer,0.605,0.410714,0.389,,,,,,,,,,,,,,,,,0.7053570002317429,0.6945001780986786
31,1,retriever,hybrid_rerank,-0.05,0.086861,0.018118,0.674356,-0.351726,0.5434307344257832,17,0.8371781706809998,0.32413698732852936,,,,,,,,,,,,
31,2,grader,strict_filter,-0.1,0.500795,0.28497,0.899592,,,,,,,,,0.7503975927829742,0.6424850225448608,0.9497961103916168,,,,,,
31,3,generator,generate_answer,-0.1,-0.031275,-0.045812,0.024872,-0.077446,,,,,,,,,,,0.4843625258654356,0.47709399834275246,587,0.46127714216709137,,
31,4,verifier,verify_answer,0.605,0.321888,0.896997,,,,,,,,,,,,,,,,,0.6609440594911575,0.9484983384609222
32,1,retriever,hybrid_rerank,-0.05,-0.551569,-0.1472,0.190911,-0.061743,0.22421568632125854,15,0.595455639064312,0.46912829764187336,,,,,,,,,,,,
32,2,grader,strict_filter,-0.1,0.394484,0.363359,0.547007,,,,,,,,,0.6972419768571854,0.6816793978214264,0.7735035121440887,,,,,,
32,3,generator,generate_short_answer,-0.1,0.760098,-0.040525,0.1508,-0.885091,,,,,,,,,,,0.8800489604473114,0.4797373153269291,643,0.05745473504066467,,
32,4,verifier,verify_answer,0.78,0.251804,0.781347,,,,,,,,,,,,,,,,,0.625901848077774,0.8906736969947815
33,1,retriever,hybrid_rerank,-0.05,0.012336,0.073228,0.362125,-0.383998,0.5061677568592131,18,0.6810625493526459,0.30800075829029083,,,,,,,,,,,,
33,2,grader,strict_filter,-0.1,0.140661,0.484338,0.689533,,,,,,,,,0.5703306272625923,0.7421687841415405,0.8447666168212891,,,,,,
33,3,generator,generate_answer,-0.1,0.315799,0.29987,0.283018,-0.153001,,,,,,,,,,,0.6578996032476425,0.6499352306127548,702,0.423499658703804,,
33,4,verifier,verify_answer,0.605,0.232155,0.808,,,,,,,,,,,,,,,,,0.6160775572061539,0.903999924659729
34,1,retriever,hybrid_rerank,-0.05,-0.06425,0.189556,0.318725,-0.288805,0.46787524223327637,19,0.6593623012304306,0.35559748113155365,,,,,,,,,,,,
34,2,grader,strict_filter,-0.1,-0.122378,0.372276,0.622993,,,,,,,,,0.4388110414147377,0.6861381530761719,0.8114963173866272,,,,,,
34,3,generator,generate_short_answer,-0.1,0.089811,0.299024,0.20023,-0.43142,,,,,,,,,,,0.5449053682386875,0.6495118737220764,665,0.28429004549980164,,
34,4,verifier,verify_answer,0.605,0.050802,0.573992,,,,,,,,,,,,,,,,,0.5254011545330286,0.7869958877563477
35,1,retriever,hybrid_rerank,-0.05,-0.339446,0.153884,0.484872,-0.405549,0.330277219414711,19,0.7424362450838089,0.297225683927536,,,,,,,,,,,,
35,2,grader,strict_filter,-0.1,0.384577,0.316786,0.700753,,,,,,,,,0.6922885775566101,0.658393144607544,0.850376695394516,,,,,,
35,3,generator,generate_answer,-0.1,0.344025,0.168495,0.097691,-0.087185,,,,,,,,,,,0.672012448310852,0.5842477306723595,619,0.4564072825014591,,
35,4,verifier,verify_answer,0.605,0.516179,0.64473,,,,,,,,,,,,,,,,,0.7580896615982056,0.8223651647567749
36,1,retriever,hybrid_rerank,-0.05,-0.230023,-0.096499,0.244413,-0.048932,0.38498830795288086,16,0.6222064793109894,0.47553397342562675,,,,,,,,,,,,
36,2,grader,strict_filter,-0.1,0.164415,0.224829,0.50199,,,,,,,,,0.5822074115276337,0.6124143674969673,0.7509950697422028,,,,,,
36,3,generator,generate_short_answer,-0.1,0.496186,-0.04303,0.144879,-0.509363,,,,,,,,,,,0.7480930536985397,0.4784849379211664,640,0.2453184723854065,,
36,4,verifier,verify_answer,0.605,0.246717,0.745713,,,,,,,,,,,,,,,,,0.6233584210276604,0.8728566765785217
37,1,retriever,hybrid_rerank,-0.05,-0.153371,-0.230853,0.283154,-0.28039,0.42331473529338837,14,0.6415768712759018,0.35980476438999176,,,,,,,,,,,,
37,2,grader,strict_filter,-0.1,0.282773,0.322695,0.715992,,,,,,,,,0.6413865089416504,0.6613477319478989,0.8579960465431213,,,,,,
37,3,generator,generate_short_answer,-0.1,0.056122,0.030651,-0.010049,-0.276636,,,,,,,,,,,0.5280609652400017,0.5153253227472305,571,0.36168184876441956,,
37,4,verifier,verify_answer,0.78,0.42184,0.445409,,,,,,,,,,,,,,,,,0.7109198719263077,0.7227046638727188
38,1,retriever,hybrid_rerank,-0.05,-0.192747,0.18732,0.301721,-0.507148,0.40362636744976044,19,0.6508607268333435,0.24642610549926758,,,,,,,,,,,,
38,2,grader,strict_filter,-0.1,0.142295,0.601229,0.618422,,,,,,,,,0.5711473077535629,0.8006146252155304,0.8092111349105835,,,,,,
38,3,generator,generate_short_answer,-0.1,0.210778,0.282336,-0.089339,-0.497331,,,,,,,,,,,0.6053887605667114,0.6411677598953247,535,0.25133438408374786,,
38,4,verifier,verify_answer,0.605,0.424434,0.691106,,,,,,,,,,,,,,,,,0.7122171223163605,0.8455529510974884
39,1,retriever,hybrid_rerank,-0.05,-0.18804,-0.117443,0.705926,0.020358,0.40598008036613464,16,0.8529631793498993,0.5101789087057114,,,,,,,,,,,,
39,2,grader,strict_filter,-0.1,0.108207,0.148245,0.583911,,,,,,,,,0.5541032887995243,0.5741225630044937,0.791955441236496,,,,,,
39,3,generator,generate_answer,-0.1,0.186418,0.093209,0.259651,-0.139809,,,,,,,,,,,0.5932088643312454,0.5466043204069138,692,0.4300953149795532,,
39,4,verifier,verify_answer,0.605,0.040182,0.716671,,,,,,,,,,,,,,,,,0.5200911220163107,0.8583354651927948
40,1,retriever,hybrid_rerank,-0.05,-0.253113,-0.273964,0.535639,-0.143875,0.37344367802143097,14,0.7678194046020508,0.428062379360199,,,,,,,,,,,,
40,2,grader,strict_filter,-0.1,0.564379,0.512046,0.510001,,,,,,,,,0.782189667224884,0.7560227513313293,0.7550006210803986,,,,,,
40,3,generator,generate_short_answer,-0.1,0.494676,0.115245,0.098955,-0.335565,,,,,,,,,,,0.7473382204771042,0.5576224252581596,620,0.3322172909975052,,
40,4,verifier,verify_answer,0.605,0.400853,0.660651,,,,,,,,,,,,,,,,,0.7004262655973434,0.8303252756595612
41,1,retriever,hybrid_rerank,-0.05,-0.328212,-0.313037,0.079541,0.217748,0.33589404821395874,13,0.5397703386843204,0.6088737696409225,,,,,,,,,,,,
41,2,grader,medium_filter,-0.1,0.273975,0.515922,0.381104,,,,,,,,,0.6369874179363251,0.757961094379425,0.6905517876148224,,,,,,
41,3,generator,generate_with_strict_citations,-0.1,0.237604,0.508729,0.176397,0.030086,,,,,,,,,,,0.6188020408153534,0.7543645799160004,655,0.5150429699569941,,
41,4,verifier,verify_answer,0.605,-0.350076,0.514629,,,,,,,,,,,,,,,,,0.3249620050191879,0.7573147416114807
42,1,retriever,hybrid_rerank,-0.05,0.010879,-0.214328,0.206102,0.034379,0.5054395804181695,14,0.6030508130788803,0.5171893835067749,,,,,,,,,,,,
42,2,grader,medium_filter,-0.1,0.358125,0.447056,-6.5e-05,,,,,,,,,0.6790627390146255,0.7235278338193893,0.4999676531224395,,,,,,
42,3,generator,generate_with_strict_citations,-0.1,0.331689,0.572729,0.420542,-0.241991,,,,,,,,,,,0.6658444702625275,0.7863644063472748,764,0.379004567861557,,
42,4,verifier,verify_answer,0.605,-0.248632,0.66645,,,,,,,,,,,,,,,,,0.3756839260458946,0.8332249522209167
43,1,retriever,hybrid_rerank,-0.05,-0.347522,0.149889,0.455017,-0.341223,0.326238751411438,19,0.7275085598230362,0.32938867807388306,,,,,,,,,,,,
43,2,grader,strict_filter,-0.1,-0.053313,0.245994,0.798635,,,,,,,,,0.47334352508187294,0.6229969337582588,0.8993176221847534,,,,,,
43,3,generator,generate_with_strict_citations,-0.1,0.256703,0.355448,-0.038002,-0.299639,,,,,,,,,,,0.6283514648675919,0.6777238547801971,558,0.35018065571784973,,
43,4,verifier,verify_answer,0.605,0.085067,0.434883,,,,,,,,,,,,,,,,,0.5425332896411419,0.7174414247274399
44,1,retriever,hybrid_rerank,-0.05,-0.242034,0.06069,0.506314,-0.381861,0.37898285686969757,18,0.7531569600105286,0.3090694844722748,,,,,,,,,,,,
44,2,grader,strict_filter,-0.1,0.357155,0.360683,0.638153,,,,,,,,,0.6785773634910583,0.6803413480520248,0.8190764784812927,,,,,,
44,3,generator,generate_short_answer,-0.1,0.287751,0.172264,0.467435,-0.322218,,,,,,,,,,,0.6438754051923752,0.5861318334937096,785,0.3388911485671997,,
44,4,verifier,verify_answer,0.78,0.339692,0.434976,,,,,,,,,,,,,,,,,0.6698458045721054,0.7174879461526871
45,1,retriever,hybrid_rerank,-0.05,-0.225513,-0.233179,0.376294,-0.289931,0.3872436136007309,14,0.6881467550992966,0.3550345450639725,,,,,,,,,,,,
45,2,grader,strict_filter,-0.1,0.316501,0.429739,0.683044,,,,,,,,,0.6582503765821457,0.7148693203926086,0.8415218591690063,,,,,,
45,3,generator,generate_short_answer,-0.1,0.238641,0.240612,-0.117842,-0.30374,,,,,,,,,,,0.6193203255534172,0.6203062385320663,523,0.34813009202480316,,
45,4,verifier,verify_answer,0.605,0.486346,0.620437,,,,,,,,,,,,,,,,,0.7431728690862656,0.8102183043956757
