episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
4,4,verifier,verify_answer,verify_answer,0.7066,1,,-0.366983,,,,-0.366983,0.0,0.0,0.0,,,,,,,,,,,,,,0.31650832295417786
5,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.120196,-0.657209,-0.129096,-0.537248,0.120196,-0.657209,-0.129096,-0.537248,0.5600978694856167,7,0.43545205891132355,0.2313758134841919,,,,,,,,,,
5,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.591055,-0.659228,-0.03864,,0.591055,-0.659228,-0.03864,0.0,,,,,,,0.7955273985862732,0.7511158049106598,0.48067984730005264,,,,,
5,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.788198,0.515206,0.164809,0.005747,0.788198,0.515206,0.164809,0.005747,,,,,,,,,,0.8940988183021545,0.7576031386852264,277,0.5028732614591718,
5,4,verifier,verify_answer,verify_answer,0.7341,1,,-0.631501,,,,-0.631501,0.0,0.0,0.0,,,,,,,,,,,,,,0.1842493712902069
6,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.084047,0.056549,-0.553496,-0.857799,-0.084047,0.056549,-0.553496,-0.857799,0.45797646045684814,12,0.22325190901756287,0.07110032439231873,,,,,,,,,,
6,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.692225,-0.610056,-0.319429,,0.692225,-0.610056,-0.319429,0.0,,,,,,,0.8461122810840607,0.7584915578365325,0.34028568863868713,,,,,
6,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.909836,0.660529,0.014378,-0.427381,0.909836,0.660529,0.014378,-0.427381,,,,,,,,,,0.9549181759357452,0.8302646577358246,202,0.286309614777565,
6,4,verifier,verify_answer,verify_answer,0.8172,1,,-0.545968,,,,-0.545968,0.0,0.0,0.0,,,,,,,,,,,,,,0.22701597213745117
7,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.072649,-0.167352,-0.506563,-0.355667,0.072649,-0.167352,-0.506563,-0.355667,0.5363245904445648,11,0.2467186450958252,0.3221662789583206,,,,,,,,,,
7,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.708023,-0.83752,-0.149335,,0.708023,-0.83752,-0.149335,0.0,,,,,,,0.854011595249176,0.724371936917305,0.4253324344754219,,,,,
7,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.311054,0.586611,0.274844,0.040594,0.311054,0.586611,0.274844,0.040594,,,,,,,,,,0.6555269062519073,0.7933057248592377,296,0.5202970765531063,
7,4,verifier,verify_answer,verify_answer,0.5871,1,,-0.786271,,,,-0.786271,0.0,0.0,0.0,,,,,,,,,,,,,,0.10686454176902771
8,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.132758,0.205235,0.111246,-0.708108,-0.132758,0.205235,0.111246,-0.708108,0.43362078070640564,14,0.555622972548008,0.14594623446464539,,,,,,,,,,
8,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.473965,-0.763978,-0.209065,,0.473965,-0.763978,-0.209065,0.0,,,,,,,0.7369824647903442,0.735403236746788,0.39546728879213333,,,,,
8,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.851882,0.580527,-0.114732,-0.271695,0.851882,0.580527,-0.114732,-0.271695,,,,,,,,,,0.9259408712387085,0.7902636229991913,208,0.36415228247642517,
8,4,verifier,verify_answer,verify_answer,0.8629,1,,-0.970207,,,,-0.970207,0.0,0.0,0.0,,,,,,,,,,,,,,0.014896422624588013
9,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.026382,-0.253872,-0.081795,-0.634071,0.026382,-0.253872,-0.081795,-0.634071,0.513190858066082,10,0.4591025710105896,0.1829642653465271,,,,,,,,,,
9,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.452534,-0.853336,-0.121903,,0.452534,-0.853336,-0.121903,0.0,,,,,,,0.7262670695781708,0.7219995409250259,0.43904873728752136,,,,,
9,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.631215,0.632059,0.149473,0.099129,0.631215,0.632059,0.149473,0.099129,,,,,,,,,,0.815607488155365,0.8160293698310852,288,0.5495645776391029,
9,4,verifier,verify_answer,verify_answer,0.9063,1,,-0.701442,,,,-0.701442,0.0,0.0,0.0,,,,,,,,,,,,,,0.14927884936332703
10,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.055125,0.238103,-0.367219,-0.725031,0.055125,0.238103,-0.367219,-0.725031,0.527562690898776,14,0.3163904696702957,0.13748425245285034,,,,,,,,,,
10,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.581706,-0.456308,-0.282423,,0.581706,-0.456308,-0.282423,0.0,,,,,,,0.7908530235290527,0.7815537676215172,0.35878829658031464,,,,,
10,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.7538,0.623301,-0.182269,-0.160904,0.7538,0.623301,-0.182269,-0.160904,,,,,,,,,,0.8768998980522156,0.8116504549980164,213,0.419547863304615,
10,4,verifier,verify_answer,verify_answer,0.5695,1,,-0.646231,,,,-0.646231,0.0,0.0,0.0,,,,,,,,,,,,,,0.1768844723701477
11,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.123743,-0.47073,0.06192,-0.718446,0.123743,-0.47073,0.06192,-0.718446,0.5618714019656181,8,0.5309598371386528,0.14077705144882202,,,,,,,,,,
11,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.675896,-0.427028,-0.341727,,0.675896,-0.427028,-0.341727,0.0,,,,,,,0.8379477858543396,0.7859457463026046,0.32913638651371,,,,,
11,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.627555,0.685639,-0.119195,-0.381433,0.627555,0.685639,-0.119195,-0.381433,,,,,,,,,,0.8137775659561157,0.842819482088089,194,0.3092832863330841,
11,4,verifier,verify_answer,verify_answer,0.815,1,,-0.776364,,,,-0.776364,0.0,0.0,0.0,,,,,,,,,,,,,,0.11181804537773132
12,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.166094,0.413074,-0.079027,-0.506207,-0.166094,0.413074,-0.079027,-0.506207,0.416952945291996,15,0.4604865275323391,0.24689629673957825,,,,,,,,,,
12,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.465585,-0.868163,0.009219,,0.465585,-0.868163,0.009219,0.0,,,,,,,0.7327924221754074,0.7197755336761474,0.5046096625737846,,,,,
12,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.382559,0.557972,0.219231,-0.081497,0.382559,0.557972,0.219231,-0.081497,,,,,,,,,,0.6912796944379807,0.778985857963562,272,0.45925165712833405,
12,4,verifier,verify_answer,verify_answer,0.6714,1,,-0.561036,,,,-0.561036,0.0,0.0,0.0,,,,,,,,,,,,,,0.2194819152355194
13,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.031151,-0.208086,-0.332273,-0.711638,0.031151,-0.208086,-0.332273,-0.711638,0.5155755067244172,10,0.33386361598968506,0.14418119192123413,,,,,,,,,,
13,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.733522,-0.733232,-0.117093,,0.733522,-0.733232,-0.117093,0.0,,,,,,,0.8667607605457306,0.7400151342153549,0.4414534457027912,,,,,
13,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.767651,0.488892,-0.000646,-0.163655,0.767651,0.488892,-0.000646,-0.163655,,,,,,,,,,0.8838253319263458,0.7444459795951843,234,0.4181726723909378,
13,4,verifier,verify_answer,verify_answer,0.7815,1,,-0.838324,,,,-0.838324,0.0,0.0,0.0,,,,,,,,,,,,,,0.08083811402320862
14,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.383612,0.248535,-0.292508,-0.561356,0.383612,0.248535,-0.292508,-0.561356,0.6918061971664429,14,0.35374578833580017,0.2193218469619751,,,,,,,,,,
14,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.449546,-0.691212,-0.037078,,0.449546,-0.691212,-0.037078,0.0,,,,,,,0.7247728854417801,0.7463181287050247,0.481460802257061,,,,,
14,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,0.636167,0.786869,0.074942,-0.11676,0.636167,0.786869,0.074942,-0.11676,,,,,,,,,,0.818083643913269,0.8934344053268433,249,0.44162021204829216,
14,4,verifier,verify_answer,verify_answer,0.7173,1,,-0.489947,,,,-0.489947,0.0,0.0,0.0,,,,,,,,,,,,,,0.255026251077652
15,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.120171,-0.377459,-0.26781,-0.693948,-0.120171,-0.377459,-0.26781,-0.693948,0.43991444632411003,9,0.36609484255313873,0.15302586555480957,,,,,,,,,,
15,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.638385,-0.725951,-0.032141,,0.638385,-0.725951,-0.032141,0.0,,,,,,,0.8191924095153809,0.7411074191331863,0.4839297365397215,,,,,
15,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.766236,0.64138,0.363924,-0.059171,0.766236,0.64138,0.363924,-0.059171,,,,,,,,,,0.8831180036067963,0.820690244436264,293,0.470414562150836,
15,4,verifier,verify_answer,verify_answer,0.6082,1,,-0.331256,,,,-0.331256,0.0,0.0,0.0,,,,,,,,,,,,,,0.33437204360961914
16,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.098938,-0.462896,-0.309133,-0.435797,0.098938,-0.462896,-0.309133,-0.435797,0.5494690574705601,9,0.3454333245754242,0.2821013182401657,,,,,,,,,,
16,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.631357,-0.652645,-0.065464,,0.631357,-0.652645,-0.065464,0.0,,,,,,,0.8156785368919373,0.7521033138036728,0.4672677665948868,,,,,
16,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.740815,0.471888,-0.253745,-0.250881,0.740815,0.471888,-0.253745,-0.250881,,,,,,,,,,0.8704075217247009,0.7359441518783569,195,0.3745596408843994,
16,4,verifier,verify_answer,verify_answer,0.8512,1,,-0.627038,,,,-0.627038,0.0,0.0,0.0,,,,,,,,,,,,,,0.18648099899291992
17,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.014004,-0.849901,0.0974,-0.521997,-0.014004,-0.849901,0.0974,-0.521997,0.49299818789586425,6,0.548699751496315,0.2390015423297882,,,,,,,,,,
17,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.472426,-0.871101,-0.248194,,0.472426,-0.871101,-0.248194,0.0,,,,,,,0.7362132370471954,0.7193347930908203,0.3759029358625412,,,,,
17,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.374515,-0.03938,0.014189,-0.429977,0.374515,-0.03938,0.014189,-0.429977,,,,,,,,,,0.6872574687004089,0.480310145765543,201,0.2850116342306137,
17,4,verifier,verify_answer,verify_answer,0.8152,1,,-0.802781,,,,-0.802781,0.0,0.0,0.0,,,,,,,,,,,,,,0.09860941767692566
18,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.484396,-0.844511,0.448419,-0.699562,-0.484396,-0.844511,0.448419,-0.699562,0.25780175626277924,6,0.724209651350975,0.15021905303001404,,,,,,,,,,
18,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.306444,-0.394716,-0.54371,,0.306444,-0.394716,-0.54371,0.0,,,,,,,0.6532221883535385,0.7907926186919212,0.22814512252807617,,,,,
18,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.274403,-0.444242,0.176101,-0.619428,0.274403,-0.444242,0.176101,-0.619428,,,,,,,,,,0.637201726436615,0.2778787910938263,191,0.19028624892234802,
18,4,verifier,verify_answer,verify_answer,0.7203,1,,-0.874356,,,,-0.874356,0.0,0.0,0.0,,,,,,,,,,,,,,0.06282183527946472
19,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.861272,-0.959386,0.54241,-0.791931,-0.861272,-0.959386,0.54241,-0.791931,0.06936413049697876,5,0.7712050974369049,0.10403430461883545,,,,,,,,,,
19,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.081201,-1.0,-0.36778,,-0.081201,-1.0,-0.36778,0.0,,,,,,,0.4593994617462158,0.7,0.316109836101532,,,,,
19,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.571372,-0.906228,0.766766,-0.762414,-0.571372,-0.906228,0.766766,-0.762414,,,,,,,,,,0.21431386470794678,0.04688587784767151,219,0.11879277229309082,
19,4,verifier,verify_answer,verify_answer,0.7403,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
20,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.938264,-0.842777,0.502993,-0.847616,-0.938264,-0.842777,0.502993,-0.847616,0.030867844820022583,6,0.7514964938163757,0.07619175314903259,,,,,,,,,,
20,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.705619,-1.0,-0.37382,,-0.705619,-1.0,-0.37382,0.0,,,,,,,0.14719030261039734,0.7,0.31309017539024353,,,,,
20,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.446283,-1.0,0.675362,-0.829825,-0.446283,-1.0,0.675362,-0.829825,,,,,,,,,,0.27685846388339996,0.0,200,0.08508738875389099,
20,4,verifier,verify_answer,verify_answer,0.655,1,,-0.869236,,,,-0.869236,0.0,0.0,0.0,,,,,,,,,,,,,,0.06538188457489014
21,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-1.0,-0.988652,0.831467,-0.778991,-1.0,-0.988652,0.831467,-0.778991,0.0,5,0.9157333076000214,0.1105046272277832,,,,,,,,,,
21,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-1.0,-0.71357,,-1.0,-1.0,-0.71357,0.0,,,,,,,0.0,0.7,0.14321482181549072,,,,,
21,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.807845,-0.67274,0.974535,-1.0,-0.807845,-0.67274,0.974535,-1.0,,,,,,,,,,0.09607729315757751,0.1636301577091217,190,0.0,
21,4,verifier,verify_answer,verify_answer,0.7656,1,,-0.860673,,,,-0.860673,0.0,0.0,0.0,,,,,,,,,,,,,,0.06966328620910645
22,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.455554,-0.829134,0.321886,-0.988975,-0.455554,-0.829134,0.321886,-0.988975,0.27222320437431335,6,0.6609429866075516,0.005512416362762451,,,,,,,,,,
22,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.696867,-1.0,-0.731729,,-0.696867,-1.0,-0.731729,0.0,,,,,,,0.15156656503677368,0.7,0.1341356337070465,,,,,
22,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.584837,-1.0,0.90184,-1.0,-0.584837,-1.0,0.90184,-1.0,,,,,,,,,,0.20758160948753357,0.0,185,0.0,
22,4,verifier,verify_answer,verify_answer,0.7824,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
23,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.71175,-1.0,0.802952,-1.0,-0.71175,-1.0,0.802952,-1.0,0.14412501454353333,5,0.9014759361743927,0.0,,,,,,,,,,
23,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.978386,-0.97454,-0.487077,,-0.978386,-0.97454,-0.487077,0.0,,,,,,,0.010807126760482788,0.7038189381361007,0.2564614713191986,,,,,
23,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.91539,-0.801606,0.956058,-0.922651,-0.91539,-0.801606,0.956058,-0.922651,,,,,,,,,,0.04230499267578125,0.09919676184654236,203,0.03867429494857788,
23,4,verifier,verify_answer,verify_answer,0.8014,1,,-0.929423,,,,-0.929423,0.0,0.0,0.0,,,,,,,,,,,,,,0.03528830409049988
24,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.344669,-1.0,0.595573,-0.991636,-0.344669,-1.0,0.595573,-0.991636,0.32766540348529816,5,0.7977864146232605,0.0041818320751190186,,,,,,,,,,
24,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.893596,-0.89485,-0.404634,,-0.893596,-0.89485,-0.404634,0.0,,,,,,,0.053202152252197266,0.7157725602388382,0.29768291115760803,,,,,
24,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.795655,-0.662716,0.678785,-0.765982,-0.795655,-0.662716,0.678785,-0.765982,,,,,,,,,,0.10217273235321045,0.1686421036720276,211,0.11700907349586487,
24,4,verifier,verify_answer,verify_answer,0.7915,1,,-0.910487,,,,-0.910487,0.0,0.0,0.0,,,,,,,,,,,,,,0.044756293296813965
25,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.541925,-1.0,0.869517,-1.0,-0.541925,-1.0,0.869517,-1.0,0.22903746366500854,5,0.9347583949565887,0.0,,,,,,,,,,
25,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-0.867319,0.072906,,-1.0,-0.867319,0.072906,0.0,,,,,,,0.0,0.7199020892381668,0.5364528559148312,,,,,
25,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.667813,-0.845248,1.0,-0.588671,-0.667813,-0.845248,1.0,-0.588671,,,,,,,,,,0.16609326004981995,0.07737618684768677,270,0.20566433668136597,
25,4,verifier,verify_answer,verify_answer,0.7844,1,,-0.904611,,,,-0.904611,0.0,0.0,0.0,,,,,,,,,,,,,,0.047694653272628784
26,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.440274,-1.0,1.0,-0.833529,-0.440274,-1.0,1.0,-0.833529,0.27986282110214233,5,1.0,0.08323553204536438,,,,,,,,,,
26,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.937176,-0.976783,0.607064,,-0.937176,-0.976783,0.607064,0.0,,,,,,,0.031411975622177124,0.703482499718666,0.8035317659378052,,,,,
26,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.650127,-0.898151,0.96041,-0.676413,-0.650127,-0.898151,0.96041,-0.676413,,,,,,,,,,0.17493650317192078,0.050924479961395264,250,0.16179326176643372,
26,4,verifier,verify_answer,verify_answer,0.7263,1,,-0.834055,,,,-0.834055,0.0,0.0,0.0,,,,,,,,,,,,,,0.08297267556190491
27,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.064765,-0.870632,1.0,-0.906022,0.064765,-0.870632,1.0,-0.906022,0.5323822610080242,5,1.0,0.04698875546455383,,,,,,,,,,
27,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.823513,-1.0,0.680237,,-0.823513,-1.0,0.680237,0.0,,,,,,,0.0882432758808136,0.7,0.8401183187961578,,,,,
27,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.357893,-0.970869,1.0,-0.559819,-0.357893,-0.970869,1.0,-0.559819,,,,,,,,,,0.3210536241531372,0.014565616846084595,276,0.22009041905403137,
27,4,verifier,verify_answer,verify_answer,0.6208,1,,-0.685102,,,,-0.685102,0.0,0.0,0.0,,,,,,,,,,,,,,0.15744906663894653
28,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.275277,-1.0,1.0,-0.787839,-0.275277,-1.0,1.0,-0.787839,0.3623613864183426,5,1.0,0.10608038306236267,,,,,,,,,,
28,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.815983,-0.899238,0.804508,,-0.815983,-0.899238,0.804508,0.0,,,,,,,0.09200835227966309,0.7151143640279769,0.9022540152072906,,,,,
28,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.289189,-0.978106,0.8853,0.005176,-0.289189,-0.978106,0.8853,0.005176,,,,,,,,,,0.355405330657959,0.010947197675704956,369,0.5025881724432111,
28,4,verifier,verify_answer,verify_answer,0.6127,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.294262,-1.0,1.0,-0.967709,-0.294262,-1.0,1.0,-0.967709,0.3528692126274109,5,1.0,0.01614558696746826,,,,,,,,,,
