episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
59,Q025,-0.4773,10,7,rejected,0,0.6667,28.319,6979,279,54,0.013334,-0.412456,nan,-0.428273,-0.478789,-0.474764,True
60,Q083,0.4548,7,5,accepted,1,1.0,21.006,4171,286,56,0.017888,-0.468845,nan,-0.529622,-0.526209,-0.53142,True
61,Q060,0.4851,4,3,accepted,1,1.0,10.189,2763,290,57,0.012083,-0.498355,nan,-0.57615,-0.603941,-0.589598,True
62,Q026,-0.5465,10,7,rejected,0,0.7143,50.482,8687,300,60,0.017625,-0.381299,nan,-0.495384,-0.489836,-0.497456,True
63,Q017,0.5923,4,3,accepted,1,1.0,7.856,2789,304,61,0.016914,-0.394883,nan,-0.487035,-0.518697,-0.535732,True
64,Q030,0.5362,4,3,accepted,1,1.0,12.88,2583,308,62,0.012496,-0.413725,nan,-0.548053,-0.585671,-0.566018,True
65,Q011,0.68,4,3,accepted,1,1.0,13.917,3402,312,63,0.013877,-0.419231,nan,-0.516765,-0.571969,-0.560832,True
66,Q073,0.5814,4,3,accepted,1,1.0,12.9,2011,316,64,0.009848,-0.437415,nan,-0.547886,-0.5215,-0.525066,True
67,Q042,-0.3732,10,7,rejected,0,0.6667,38.186,3343,326,66,0.010972,-0.404617,nan,-0.425495,-0.487387,-0.483378,True
68,Q031,0.5542,4,3,accepted,1,1.0,9.835,2004,330,67,0.022081,-0.41038,nan,-0.510913,-0.50308,-0.517697,True
69,Q028,-0.5713,10,7,rejected,0,0.5,19.121,6329,340,70,0.017655,-0.407117,nan,-0.476155,-0.469781,-0.523938,True
70,Q060,0.5053,4,3,accepted,1,1.0,12.766,3047,344,71,0.013978,-0.392166,nan,-0.473466,-0.453286,-0.424828,True
71,Q011,0.6564,4,3,accepted,1,1.0,15.164,3120,348,72,0.01707,-0.391044,nan,-0.383833,-0.479765,-0.460745,True
72,Q024,-0.3539,10,7,rejected,0,0.6667,30.365,6677,358,74,0.014628,-0.467947,nan,-0.543695,-0.59129,-0.586936,True
73,Q025,0.3527,4,3,accepted,1,0.8,14.1,4167,362,75,0.016964,-0.470093,nan,-0.492563,-0.570721,-0.59132,True
74,Q035,-1.1272,12,7,timeout,0,0.0,49.341,10420,374,78,0.008909,-0.378732,nan,-0.424267,-0.365792,-0.429497,True
75,Q061,0.6373,4,3,accepted,1,1.0,14.954,2730,378,79,0.017539,-0.384543,nan,-0.519835,-0.494695,-0.497173,True
76,Q021,0.6599,4,3,accepted,1,1.0,18.294,3223,382,80,0.008223,-0.419674,nan,-0.576633,-0.503776,-0.493092,True
77,Q065,0.548,4,3,accepted,1,1.0,19.12,1802,386,81,0.011017,-0.447062,nan,-0.485261,-0.542685,-0.588742,True
78,Q071,0.5642,4,3,accepted,1,1.0,14.778,2382,390,82,0.02328,-0.44482,nan,-0.486307,-0.591986,-0.567513,True
79,Q078,0.4761,4,3,accepted,1,1.0,8.843,2070,394,83,0.020572,-0.398948,nan,-0.563913,-0.475625,-0.532136,True
80,Q009,0.4439,4,3,accepted,1,1.0,9.72,1999,398,84,0.016715,-0.431561,nan,-0.510412,-0.490894,-0.511681,True
81,Q088,0.2845,4,3,accepted,1,0.5,6.73,1416,402,85,0.014943,-0.378251,nan,-0.53251,-0.552049,-0.512754,True
82,Q072,0.6493,4,3,accepted,1,1.0,8.567,1693,406,86,0.01354,-0.403706,nan,-0.513954,-0.519325,-0.575742,True
83,Q060,0.4833,4,3,accepted,1,1.0,8.181,2726,410,87,0.011582,-0.468616,nan,-0.524587,-0.576909,-0.600626,True
84,Q050,0.6323,4,3,accepted,1,1.0,11.277,1944,414,88,0.012846,-0.461475,nan,-0.522886,-0.52348,-0.556255,True
85,Q024,0.4711,4,3,accepted,1,0.6667,15.218,3653,418,89,0.013318,-0.42615,nan,-0.395215,-0.561977,-0.528206,True
86,Q083,0.6767,4,3,accepted,1,1.0,15.851,3153,422,90,0.01317,-0.393201,nan,-0.408829,-0.440371,-0.529326,True
87,Q046,0.6221,4,3,accepted,1,1.0,7.033,2025,426,91,0.012429,-0.417783,nan,-0.501484,-0.485218,-0.542293,True
88,Q084,0.6819,4,3,accepted,1,1.0,8.543,2161,430,92,0.017688,-0.465536,nan,-0.463726,-0.567066,-0.551491,True
89,Q004,0.434,4,3,accepted,1,0.5,13.649,2168,434,93,0.010804,-0.500456,nan,-0.545335,-0.542258,-0.601054,True
90,Q009,0.5611,4,3,accepted,1,1.0,10.54,2103,438,94,0.012566,-0.495557,nan,-0.494391,-0.498307,-0.562478,True
91,Q057,0.3296,4,3,accepted,1,1.0,6.555,1748,442,95,0.008505,-0.506388,nan,-0.512399,-0.492297,-0.531132,True
92,Q034,0.6244,4,3,accepted,1,1.0,16.143,2522,446,96,0.010086,-0.561822,nan,-0.516586,-0.467257,-0.538941,True
93,Q066,0.5287,4,3,accepted,1,1.0,7.752,2012,450,97,0.013362,-0.632748,nan,-0.428945,-0.457077,-0.529036,True
94,Q080,0.3508,9,6,accepted,1,1.0,32.372,5913,459,99,0.015225,-0.670934,nan,-0.522083,-0.547925,-0.592319,True
95,Q049,0.5133,4,3,accepted,1,0.8,32.761,2520,463,100,0.009533,-0.723798,nan,-0.476738,-0.512235,-0.57945,True
96,Q003,0.3811,4,3,accepted,1,0.75,25.79,2534,467,101,0.013744,-0.710697,nan,-0.434614,-0.534058,-0.530488,True
97,Q025,0.4551,4,3,accepted,1,0.75,31.68,2456,471,102,0.013749,-0.655873,nan,-0.428263,-0.507465,-0.539535,True
98,Q041,0.6766,4,3,accepted,1,1.0,23.825,2477,475,103,0.011887,-0.722562,nan,-0.490961,-0.510666,-0.537066,True
99,Q041,0.7058,4,3,accepted,1,1.0,28.727,3020,479,104,0.013425,-0.771982,nan,-0.578475,-0.556781,-0.599716,True
100,Q038,0.5153,4,3,accepted,1,0.8,29.422,2391,483,105,0.01551,-0.740314,nan,-0.518434,-0.584076,-0.545586,True
101,Q019,0.5476,4,3,accepted,1,1.0,24.329,2541,487,106,0.020414,-0.752802,nan,-0.483264,-0.513486,-0.554442,True
102,Q086,0.5413,4,3,accepted,1,1.0,23.548,2850,491,107,0.009578,-0.735219,nan,-0.550665,-0.504298,-0.521186,True
103,Q077,0.2766,4,3,accepted,1,0.6667,26.622,2682,495,108,0.012176,-0.725951,nan,-0.454158,-0.489043,-0.530848,True
104,Q059,0.483,4,3,accepted,1,1.0,29.504,2944,499,109,0.008463,-0.765678,nan,-0.490764,-0.549144,-0.605712,True
105,Q061,0.6553,4,3,accepted,1,1.0,30.158,3147,503,110,0.007534,-0.698581,nan,-0.545823,-0.530215,-0.570357,True
106,Q079,0.4199,4,3,accepted,1,1.0,23.366,2172,507,111,0.008935,-0.781319,nan,-0.600802,-0.545218,-0.611702,True
107,Q072,0.6286,4,3,accepted,1,1.0,21.487,1349,511,112,0.006014,-0.678305,nan,-0.523089,-0.522569,-0.572139,True
108,Q076,0.5046,4,3,accepted,1,1.0,23.916,2017,515,113,0.007468,-0.704342,nan,-0.564202,-0.564593,-0.543238,True
109,Q054,-0.7143,10,7,rejected,0,0.5,34.288,7146,525,116,0.011906,-0.639985,nan,-0.545201,-0.562135,-0.585521,True
110,Q053,0.4396,4,3,accepted,1,0.6667,25.057,1635,529,117,0.010164,-0.661161,nan,-0.512215,-0.577162,-0.59193,True
111,Q013,0.4197,4,3,accepted,1,1.0,19.935,1145,533,118,0.006848,-0.659972,nan,-0.57969,-0.576759,-0.575552,True
112,Q088,0.6116,4,3,accepted,1,1.0,21.13,1579,537,119,0.009422,-0.690076,nan,-0.569619,-0.558055,-0.560729,True
113,Q003,0.3609,4,3,accepted,1,0.6667,19.482,1196,541,120,0.013645,-0.690475,nan,-0.583117,-0.630419,-0.62483,True
114,Q022,0.5286,4,3,accepted,1,1.0,24.324,1529,545,121,0.011104,-0.713903,nan,-0.604931,-0.588936,-0.580162,True
115,Q036,0.553,4,3,accepted,1,1.0,25.49,1811,549,122,0.008851,-0.710474,nan,-0.560137,-0.522496,-0.577305,True
116,Q030,0.6437,4,3,accepted,1,1.0,21.923,1429,553,123,0.011005,-0.713257,nan,-0.515984,-0.570734,-0.541262,True
117,Q060,0.4444,4,3,accepted,1,1.0,31.942,3326,557,124,0.023737,-0.744052,nan,-0.574682,-0.543617,-0.57335,True
118,Q080,0.1294,9,5,accepted,1,1.0,25.12,1932,566,126,0.013422,-0.629756,nan,-0.521885,-0.61668,-0.588699,True
119,Q050,-0.3496,10,7,rejected,0,0.6667,37.931,1958,576,129,0.006699,-0.566997,nan,-0.575538,-0.569249,-0.55226,True
120,Q007,0.6344,4,3,accepted,1,1.0,24.225,816,580,130,0.009136,-0.656262,nan,-0.558588,-0.574612,-0.567527,True
121,Q079,0.4083,4,3,accepted,1,1.0,16.932,822,584,131,0.017736,-0.633369,nan,-0.739942,-0.600176,-0.59362,True
122,Q019,0.5011,4,3,accepted,1,1.0,18.135,1442,588,132,0.013274,-0.656441,nan,-0.673691,-0.573082,-0.587724,True
123,Q010,-0.5161,10,7,rejected,0,0.5,32.761,3091,598,134,0.012017,-0.571557,nan,-0.582028,-0.632519,-0.592503,True
124,Q015,0.4729,4,3,accepted,1,1.0,21.398,1575,602,135,0.015953,-0.605753,nan,-0.486938,-0.555331,-0.618469,True
125,Q031,-1.1712,12,4,timeout,0,0.0,26.763,1250,614,138,0.022386,-0.667095,nan,-0.590139,-0.602732,-0.59448,True
126,Q063,0.629,4,2,accepted,1,1.0,21.177,645,618,139,0.011627,-0.664032,nan,-0.519626,-0.578278,-0.553872,True
127,Q053,0.5667,4,2,accepted,1,1.0,21.303,527,622,140,0.007514,-0.725019,nan,-0.559234,-0.586294,-0.602888,True
128,Q020,0.3801,4,3,accepted,1,1.0,28.1,2991,626,141,0.007694,-0.700257,nan,-0.601813,-0.636152,-0.572279,True
129,Q007,0.6339,4,3,accepted,1,1.0,25.373,1348,630,142,0.016577,-0.719165,nan,-0.603108,-0.629936,-0.642725,True
130,Q064,0.5983,4,3,accepted,1,1.0,22.553,2149,634,143,0.012366,-0.710101,nan,-0.637928,-0.611039,-0.650665,True
131,Q024,0.4847,4,3,accepted,1,1.0,39.522,2295,638,144,0.011285,-0.639761,nan,-0.602099,-0.623601,-0.631729,True
132,Q057,0.2984,4,2,accepted,1,1.0,14.924,511,642,145,0.03767,-0.648861,nan,-0.572396,-0.601383,-0.585936,True
133,Q065,0.5777,4,3,accepted,1,1.0,24.355,1402,646,146,0.020602,-0.647108,nan,-0.629088,-0.58431,-0.609819,True
134,Q045,0.4626,4,2,accepted,1,0.75,20.914,580,650,147,0.012058,-0.64878,nan,-0.593754,-0.638122,-0.672667,True
135,Q047,0.3932,4,2,accepted,1,0.6667,20.276,929,654,148,0.0094,-0.649527,nan,-0.636014,-0.687178,-0.680985,True
136,Q070,0.5859,4,2,accepted,1,1.0,21.481,1852,658,149,0.011373,-0.655657,nan,-0.585662,-0.549223,-0.665782,True
137,Q025,0.2831,4,2,accepted,1,0.3333,26.232,1945,662,150,0.006866,-0.608204,nan,-0.596859,-0.621292,-0.63389,True
138,Q063,0.7373,4,2,accepted,1,1.0,22.765,1952,666,151,0.013202,-0.60258,nan,-0.633089,-0.610951,-0.551166,True
139,Q020,0.2914,4,2,accepted,1,0.75,8.284,2429,670,152,0.018136,-0.625364,nan,-0.607519,-0.590854,-0.577432,True
140,Q022,0.5662,4,2,accepted,1,1.0,22.264,1673,674,153,0.00885,-0.662842,nan,-0.559757,-0.681977,-0.586618,True
141,Q020,0.1818,4,2,accepted,1,0.6,23.005,1509,678,154,0.007872,-0.671679,nan,-0.573151,-0.62735,-0.612518,True
142,Q044,0.6163,4,2,accepted,1,1.0,16.656,1546,682,155,0.009104,-0.689551,nan,-0.611947,-0.558779,-0.611712,True
143,Q028,0.27,4,3,accepted,1,0.5,25.562,4443,686,156,0.007705,-0.672603,nan,-0.654869,-0.630675,-0.549336,True
144,Q019,0.4924,4,3,accepted,1,1.0,21.073,2757,690,157,0.01048,-0.677787,nan,-0.601423,-0.618247,-0.610075,True
145,Q036,0.5052,4,2,accepted,1,0.8,23.65,1644,694,158,0.023733,-0.627076,nan,-0.631657,-0.662953,-0.607297,True
146,Q039,0.4406,4,3,accepted,1,0.6667,23.045,2528,698,159,0.006591,-0.665028,nan,-0.583369,-0.579502,-0.578886,True
147,Q049,0.5914,4,3,accepted,1,0.8,32.213,4488,702,160,0.008318,-0.700021,nan,-0.633308,-0.611602,-0.627994,True
148,Q080,0.6029,4,3,accepted,1,1.0,20.216,2678,706,161,0.007291,-0.684491,nan,-0.637729,-0.639654,-0.656882,True
149,Q083,0.4078,4,3,accepted,1,0.5,45.397,2883,710,162,0.010163,-0.720461,nan,-0.618684,-0.628266,-0.645989,True
150,Q008,0.4592,4,3,accepted,1,1.0,24.657,2772,714,163,0.010703,-0.66191,nan,-0.593211,-0.574426,-0.667027,True
151,Q002,0.5076,4,3,accepted,1,0.6667,29.178,3060,718,164,0.00688,-0.691213,nan,-0.610366,-0.610458,-0.609975,True
152,Q077,0.4533,4,3,accepted,1,1.0,51.92,3242,722,165,0.010644,-0.70098,nan,-0.650138,-0.633195,-0.622905,True
153,Q027,0.5329,4,3,accepted,1,1.0,26.763,3754,726,166,0.006962,-0.677743,nan,-0.611091,-0.584542,-0.568617,True
154,Q076,0.6258,4,3,accepted,1,1.0,22.44,3432,730,167,0.005753,-0.705053,nan,-0.599651,-0.616654,-0.589204,True
155,Q003,0.4248,4,3,accepted,1,0.75,26.653,3709,734,168,0.005684,-0.710157,nan,-0.597536,-0.651334,-0.577762,True
156,Q052,0.4147,4,3,accepted,1,0.75,31.502,5375,738,169,0.004921,-0.739832,nan,-0.627879,-0.621985,-0.596307,True
157,Q070,0.4773,4,3,accepted,1,1.0,24.532,2727,742,170,0.013167,-0.740335,nan,-0.679604,-0.604412,-0.612071,True
158,Q013,0.4605,4,3,accepted,1,1.0,28.491,3757,746,171,0.008767,-0.718845,nan,-0.681718,-0.648511,-0.601796,True
159,Q009,0.5548,4,3,accepted,1,1.0,25.649,3218,750,172,0.004428,-0.67932,nan,-0.610262,-0.583199,-0.609145,True
160,Q067,0.6132,4,3,accepted,1,1.0,25.223,3224,754,173,0.009841,-0.674549,nan,-0.637076,-0.620735,-0.603899,True
161,Q064,0.5835,4,3,accepted,1,1.0,24.675,3413,758,174,0.009822,-0.735935,nan,-0.693293,-0.606279,-0.612028,True
162,Q005,0.5627,4,3,accepted,1,1.0,27.562,3070,762,175,0.009088,-0.732893,nan,-0.701888,-0.6148,-0.60761,True
163,Q040,0.4839,4,2,accepted,1,0.8333,26.824,2062,766,176,0.015875,-0.74641,nan,-0.542619,-0.604588,-0.614804,True
164,Q067,0.5998,4,3,accepted,1,1.0,25.988,3181,770,177,0.018729,-0.713593,nan,-0.596893,-0.586331,-0.619179,True
165,Q059,0.3926,4,3,accepted,1,0.6667,29.351,4544,774,178,0.007255,-0.746678,nan,-0.597256,-0.600427,-0.59846,True
166,Q007,0.7089,4,2,accepted,1,1.0,23.723,963,778,179,0.007138,-0.724271,nan,-0.651314,-0.579578,-0.63622,True
167,Q002,0.5393,4,3,accepted,1,0.75,31.049,3801,782,180,0.007323,-0.723038,nan,-0.611686,-0.602435,-0.639235,True
168,Q078,0.5873,4,3,accepted,1,1.0,24.902,3511,786,181,0.008577,-0.770924,nan,-0.6166,-0.572363,-0.6048,True
169,Q038,0.6533,4,2,accepted,1,1.0,27.08,2096,790,182,0.013177,-0.748165,nan,-0.6633,-0.615814,-0.595482,True
170,Q007,0.6391,4,3,accepted,1,1.0,12.972,2131,794,183,0.006434,-0.742803,nan,-0.673038,-0.702409,-0.602247,True
171,Q064,0.5759,4,3,accepted,1,1.0,30.269,3439,798,184,0.008577,-0.753042,nan,-0.668441,-0.608371,-0.59746,True
172,Q075,0.4055,4,3,accepted,1,1.0,37.288,3817,802,185,0.009551,-0.755674,nan,-0.680718,-0.630657,-0.6515,True
173,Q056,-0.992,12,7,timeout,0,0.0,64.739,11907,814,188,0.004123,-0.719609,nan,-0.629622,-0.633195,-0.590256,True
174,Q017,0.4503,4,3,accepted,1,0.75,36.565,4318,818,189,0.006655,-0.736211,nan,-0.697542,-0.627367,-0.683926,True
175,Q048,0.5293,4,3,accepted,1,0.8,30.527,4770,822,190,0.008988,-0.707133,nan,-0.591295,-0.625683,-0.65325,True
176,Q080,0.6271,4,3,accepted,1,1.0,22.265,3240,826,191,0.009165,-0.777011,nan,-0.706442,-0.659411,-0.71354,True
177,Q080,0.6246,4,3,accepted,1,1.0,28.243,3240,830,192,0.007726,-0.753602,nan,-0.576466,-0.628908,-0.682796,True
178,Q031,0.5994,4,3,accepted,1,1.0,32.667,3643,834,193,0.020291,-0.701808,nan,-0.565246,-0.486534,-0.558887,True
179,Q077,0.3584,4,3,accepted,1,0.6667,27.244,4466,838,194,0.01211,-0.695708,nan,-0.625629,-0.537877,-0.562513,True
180,Q028,0.2765,4,3,accepted,1,0.5,25.376,4455,842,195,0.00794,-0.71659,nan,-0.616178,-0.568684,-0.555584,True
181,Q027,0.5152,4,3,accepted,1,1.0,27.714,3947,846,196,0.01662,-0.796221,nan,-0.688173,-0.605136,-0.601142,True
182,Q017,0.4945,4,3,accepted,1,0.8333,37.542,4715,850,197,0.00595,-0.794672,nan,-0.66135,-0.646254,-0.576508,True
183,Q002,0.5356,4,3,accepted,1,0.6667,30.842,3805,854,198,0.011605,-0.785004,nan,-0.632805,-0.640823,-0.581408,True
184,Q006,0.446,4,3,accepted,1,1.0,35.026,3665,858,199,0.00475,-0.742404,nan,-0.630094,-0.626741,-0.591382,True
185,Q017,0.3714,4,3,accepted,1,0.6,31.527,4323,862,200,0.01019,-0.741944,nan,-0.572663,-0.613769,-0.596431,True
186,Q056,0.5561,4,3,accepted,1,0.9231,34.215,3644,866,201,0.013806,-0.750085,nan,-0.649974,-0.593431,-0.644609,True
187,Q016,0.617,4,3,accepted,1,1.0,23.684,3992,870,202,0.012854,-0.713679,nan,-0.639384,-0.658042,-0.698137,True
188,Q009,0.561,4,3,accepted,1,1.0,25.319,3220,874,203,0.00619,-0.71503,nan,-0.639337,-0.625628,-0.669891,True
189,Q059,0.5321,4,3,accepted,1,1.0,27.62,4583,878,204,0.008253,-0.749873,nan,-0.637464,-0.630702,-0.688105,True
190,Q024,0.6492,4,2,accepted,1,1.0,40.598,2917,882,205,0.011558,-0.705648,nan,-0.647046,-0.624471,-0.693899,True
191,Q039,0.4457,4,3,accepted,1,0.6667,29.054,3297,886,206,0.007622,-0.716577,nan,-0.598532,-0.56741,-0.681215,True
192,Q067,0.5917,4,3,accepted,1,1.0,32.444,3203,890,207,0.006877,-0.738109,nan,-0.585703,-0.525159,-0.669364,True
193,Q013,0.4649,4,3,accepted,1,1.0,34.429,3724,894,208,0.004382,-0.758785,nan,-0.64036,-0.609865,-0.659464,True
194,Q062,0.5217,4,3,accepted,1,1.0,30.202,3105,898,209,0.010862,-0.759959,nan,-0.676865,-0.622211,-0.623947,True
195,Q051,0.6222,4,3,accepted,1,1.0,33.942,3822,902,210,0.011272,-0.760789,nan,-0.572379,-0.593753,-0.57023,True
196,Q021,0.5617,4,3,accepted,1,0.8333,48.974,5275,906,211,0.016204,-0.753006,nan,-0.564672,-0.5601,-0.558072,True
197,Q039,0.6754,4,2,accepted,1,1.0,23.386,2140,910,212,0.007527,-0.80585,nan,-0.656347,-0.596312,-0.61905,True
198,Q048,0.6567,4,2,accepted,1,1.0,26.619,2600,914,213,0.007556,-0.726482,nan,-0.691402,-0.571549,-0.561851,True
199,Q076,0.6524,4,3,accepted,1,1.0,37.356,4189,918,214,0.004271,-0.717219,nan,-0.708529,-0.641957,-0.628345,True
200,Q045,0.3874,4,3,accepted,1,0.75,33.585,2873,922,215,0.006859,-0.74681,nan,-0.719403,-0.596523,-0.635162,True
