episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
3,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.917946,0.638151,-0.006649,0.091215,0.917946,0.638151,-0.006649,0.091215,,,,,,,,,,0.9589729309082031,0.8190753757953644,266,0.5456076450645924,
3,4,verifier,verify_answer,verify_answer,0.592,1,,-0.921291,,,,-0.921291,0.0,0.0,0.0,,,,,,,,,,,,,,0.03935438394546509
4,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.061799,0.091913,-0.126206,-0.744127,-0.061799,0.091913,-0.126206,-0.744127,0.4691003803163767,13,0.43689682334661484,0.1279364824295044,,,,,,,,,,
4,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.689637,-0.807137,-0.053097,,0.689637,-0.807137,-0.053097,0.0,,,,,,,0.8448183834552765,0.7289295017719268,0.47345144487917423,,,,,
4,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.551498,0.325771,-0.054266,0.192881,0.551498,0.325771,-0.054266,0.192881,,,,,,,,,,0.775748997926712,0.6628854125738144,273,0.5964402854442596,
4,4,verifier,verify_answer,verify_answer,0.7277,1,,-0.371127,,,,-0.371127,0.0,0.0,0.0,,,,,,,,,,,,,,0.31443628668785095
5,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.120196,-0.657209,-0.129096,-0.537248,0.120196,-0.657209,-0.129096,-0.537248,0.5600978694856167,7,0.43545205891132355,0.2313758134841919,,,,,,,,,,
5,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.591495,-0.659306,-0.038709,,0.591495,-0.659306,-0.038709,0.0,,,,,,,0.7957475185394287,0.7511041015386581,0.4806455075740814,,,,,
5,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.788373,0.514461,0.165744,0.005163,0.788373,0.514461,0.165744,0.005163,,,,,,,,,,0.8941867053508759,0.7572303712368011,277,0.5025812732055783,
5,4,verifier,verify_answer,verify_answer,0.7333,1,,-0.631542,,,,-0.631542,0.0,0.0,0.0,,,,,,,,,,,,,,0.18422895669937134
6,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.084047,0.056549,-0.553496,-0.857799,-0.084047,0.056549,-0.553496,-0.857799,0.45797646045684814,12,0.22325190901756287,0.07110032439231873,,,,,,,,,,
6,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.692649,-0.609988,-0.319195,,0.692649,-0.609988,-0.319195,0.0,,,,,,,0.8463245630264282,0.7585018664598464,0.34040258824825287,,,,,
6,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.909817,0.660489,0.014899,-0.427709,0.909817,0.660489,0.014899,-0.427709,,,,,,,,,,0.954908698797226,0.8302446901798248,202,0.28614555299282074,
6,4,verifier,verify_answer,verify_answer,0.8198,1,,-0.546262,,,,-0.546262,0.0,0.0,0.0,,,,,,,,,,,,,,0.2268688976764679
7,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.072649,-0.167352,-0.506563,-0.355667,0.072649,-0.167352,-0.506563,-0.355667,0.5363245904445648,11,0.2467186450958252,0.3221662789583206,,,,,,,,,,
7,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.708344,-0.837608,-0.149027,,0.708344,-0.837608,-0.149027,0.0,,,,,,,0.8541720509529114,0.7243588119745255,0.4254864603281021,,,,,
7,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.311322,0.586144,0.275129,0.040211,0.311322,0.586144,0.275129,0.040211,,,,,,,,,,0.6556611359119415,0.7930722236633301,296,0.5201057009398937,
7,4,verifier,verify_answer,verify_answer,0.5823,1,,-0.785427,,,,-0.785427,0.0,0.0,0.0,,,,,,,,,,,,,,0.10728642344474792
8,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.132758,0.205235,0.111246,-0.708108,-0.132758,0.205235,0.111246,-0.708108,0.43362078070640564,14,0.555622972548008,0.14594623446464539,,,,,,,,,,
8,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.489367,-0.762019,-0.209559,,0.489367,-0.762019,-0.209559,0.0,,,,,,,0.7446832656860352,0.7356971979141235,0.39522065967321396,,,,,
8,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.85525,0.579254,-0.10594,-0.258874,0.85525,0.579254,-0.10594,-0.258874,,,,,,,,,,0.9276248812675476,0.7896268367767334,210,0.37056292593479156,
8,4,verifier,verify_answer,verify_answer,0.8654,1,,-0.967197,,,,-0.967197,0.0,0.0,0.0,,,,,,,,,,,,,,0.016401678323745728
9,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.026382,-0.253872,-0.081795,-0.634071,0.026382,-0.253872,-0.081795,-0.634071,0.513190858066082,10,0.4591025710105896,0.1829642653465271,,,,,,,,,,
9,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.451864,-0.853439,-0.122189,,0.451864,-0.853439,-0.122189,0.0,,,,,,,0.7259320914745331,0.7219841718673705,0.4389057196676731,,,,,
9,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.630909,0.632434,0.148583,0.099186,0.630909,0.632434,0.148583,0.099186,,,,,,,,,,0.8154546022415161,0.8162170946598053,288,0.5495931431651115,
9,4,verifier,verify_answer,verify_answer,0.888,1,,-0.702491,,,,-0.702491,0.0,0.0,0.0,,,,,,,,,,,,,,0.1487543284893036
10,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.055125,0.238103,-0.367219,-0.725031,0.055125,0.238103,-0.367219,-0.725031,0.527562690898776,14,0.3163904696702957,0.13748425245285034,,,,,,,,,,
10,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.581944,-0.456234,-0.28232,,0.581944,-0.456234,-0.28232,0.0,,,,,,,0.7909719347953796,0.7815649345517158,0.3588400185108185,,,,,
10,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.753973,0.623384,-0.182326,-0.161054,0.753973,0.623384,-0.182326,-0.161054,,,,,,,,,,0.8769867122173309,0.8116921782493591,213,0.41947314888238907,
10,4,verifier,verify_answer,verify_answer,0.5603,1,,-0.64568,,,,-0.64568,0.0,0.0,0.0,,,,,,,,,,,,,,0.1771601140499115
11,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.123743,-0.47073,0.06192,-0.718446,0.123743,-0.47073,0.06192,-0.718446,0.5618714019656181,8,0.5309598371386528,0.14077705144882202,,,,,,,,,,
11,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.695069,-0.424974,-0.318845,,0.695069,-0.424974,-0.318845,0.0,,,,,,,0.8475344479084015,0.7862539410591125,0.3405773192644119,,,,,
11,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.627597,0.659899,-0.129421,-0.40241,0.627597,0.659899,-0.129421,-0.40241,,,,,,,,,,0.813798725605011,0.8299492597579956,190,0.2987949550151825,
11,4,verifier,verify_answer,verify_answer,0.8517,1,,-0.772709,,,,-0.772709,0.0,0.0,0.0,,,,,,,,,,,,,,0.11364564299583435
12,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.166094,0.413074,-0.079027,-0.506207,-0.166094,0.413074,-0.079027,-0.506207,0.416952945291996,15,0.4604865275323391,0.24689629673957825,,,,,,,,,,
12,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.46577,-0.86814,0.009287,,0.46577,-0.86814,0.009287,0.0,,,,,,,0.7328850477933884,0.7197790473699569,0.5046433578245342,,,,,
12,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.382477,0.55738,0.219334,-0.08185,0.382477,0.55738,0.219334,-0.08185,,,,,,,,,,0.6912386864423752,0.7786897718906403,272,0.4590751752257347,
12,4,verifier,verify_answer,verify_answer,0.6769,1,,-0.560432,,,,-0.560432,0.0,0.0,0.0,,,,,,,,,,,,,,0.21978384256362915
13,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.031151,-0.208086,-0.332273,-0.711638,0.031151,-0.208086,-0.332273,-0.711638,0.5155755067244172,10,0.33386361598968506,0.14418119192123413,,,,,,,,,,
13,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.733729,-0.733218,-0.116975,,0.733729,-0.733218,-0.116975,0.0,,,,,,,0.8668644726276398,0.7400172263383865,0.441512543708086,,,,,
13,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.767798,0.488824,-0.00043,-0.163708,0.767798,0.488824,-0.00043,-0.163708,,,,,,,,,,0.8838989734649658,0.7444117665290833,234,0.4181460365653038,
13,4,verifier,verify_answer,verify_answer,0.744,1,,-0.838018,,,,-0.838018,0.0,0.0,0.0,,,,,,,,,,,,,,0.08099114894866943
14,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.383612,0.248535,-0.292508,-0.561356,0.383612,0.248535,-0.292508,-0.561356,0.6918061971664429,14,0.35374578833580017,0.2193218469619751,,,,,,,,,,
14,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.449947,-0.691094,-0.036873,,0.449947,-0.691094,-0.036873,0.0,,,,,,,0.7249736338853836,0.746335831284523,0.48156340420246124,,,,,
14,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,0.636689,0.786808,0.074925,-0.116751,0.636689,0.786808,0.074925,-0.116751,,,,,,,,,,0.8183445930480957,0.893403947353363,249,0.44162440672516823,
14,4,verifier,verify_answer,verify_answer,0.7113,1,,-0.489963,,,,-0.489963,0.0,0.0,0.0,,,,,,,,,,,,,,0.25501856207847595
15,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.120171,-0.377459,-0.26781,-0.693948,-0.120171,-0.377459,-0.26781,-0.693948,0.43991444632411003,9,0.36609484255313873,0.15302586555480957,,,,,,,,,,
15,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.638482,-0.725929,-0.032085,,0.638482,-0.725929,-0.032085,0.0,,,,,,,0.8192407786846161,0.7411105841398239,0.4839575421065092,,,,,
15,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.766258,0.641231,0.363937,-0.059145,0.766258,0.641231,0.363937,-0.059145,,,,,,,,,,0.8831289708614349,0.8206157386302948,293,0.4704275503754616,
15,4,verifier,verify_answer,verify_answer,0.4705,1,,-0.331161,,,,-0.331161,0.0,0.0,0.0,,,,,,,,,,,,,,0.33441951870918274
16,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.098938,-0.462896,-0.309133,-0.435797,0.098938,-0.462896,-0.309133,-0.435797,0.5494690574705601,9,0.3454333245754242,0.2821013182401657,,,,,,,,,,
16,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.631635,-0.652591,-0.065203,,0.631635,-0.652591,-0.065203,0.0,,,,,,,0.8158177137374878,0.7521112799644469,0.4673983156681061,,,,,
16,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.740987,0.471735,-0.253271,-0.250995,0.740987,0.471735,-0.253271,-0.250995,,,,,,,,,,0.8704935610294342,0.7358674705028534,195,0.3745025545358658,
16,4,verifier,verify_answer,verify_answer,0.8614,1,,-0.627486,,,,-0.627486,0.0,0.0,0.0,,,,,,,,,,,,,,0.18625709414482117
17,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.015492,-0.850383,0.096334,-0.521971,-0.015492,-0.850383,0.096334,-0.521971,0.49225398106500506,6,0.5481668934226036,0.23901444673538208,,,,,,,,,,
17,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.498626,-0.87078,-0.243344,,0.498626,-0.87078,-0.243344,0.0,,,,,,,0.7493130564689636,0.7193829923868179,0.37832818925380707,,,,,
17,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.382769,-0.035228,0.054597,-0.444018,0.382769,-0.035228,0.054597,-0.444018,,,,,,,,,,0.6913843750953674,0.4823862425982952,203,0.27799104154109955,
17,4,verifier,verify_answer,verify_answer,0.8188,1,,-0.803641,,,,-0.803641,0.0,0.0,0.0,,,,,,,,,,,,,,0.09817925095558167
18,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.470522,-0.847208,0.441745,-0.701083,-0.470522,-0.847208,0.441745,-0.701083,0.2647390514612198,6,0.7208724766969681,0.14945828914642334,,,,,,,,,,
18,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.372647,-0.394613,-0.559972,,0.372647,-0.394613,-0.559972,0.0,,,,,,,0.6863233000040054,0.79080800563097,0.22001394629478455,,,,,
18,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.263129,-0.46531,0.183982,-0.626482,0.263129,-0.46531,0.183982,-0.626482,,,,,,,,,,0.6315645575523376,0.26734495162963867,191,0.1867590844631195,
18,4,verifier,verify_answer,verify_answer,0.7275,1,,-0.874342,,,,-0.874342,0.0,0.0,0.0,,,,,,,,,,,,,,0.06282919645309448
19,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.858635,-0.960693,0.538067,-0.793315,-0.858635,-0.960693,0.538067,-0.793315,0.07068273425102234,5,0.7690334618091583,0.10334250330924988,,,,,,,,,,
19,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.030202,-1.0,-0.371058,,-0.030202,-1.0,-0.371058,0.0,,,,,,,0.4848988801240921,0.7,0.314471110701561,,,,,
19,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.582829,-0.913398,0.784675,-0.760225,-0.582829,-0.913398,0.784675,-0.760225,,,,,,,,,,0.2085856795310974,0.04330107569694519,220,0.11988753080368042,
19,4,verifier,verify_answer,verify_answer,0.7433,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
20,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.933626,-0.844211,0.500533,-0.84871,-0.933626,-0.844211,0.500533,-0.84871,0.033186882734298706,6,0.7502665221691132,0.07564496994018555,,,,,,,,,,
20,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.6766,-1.0,-0.381451,,-0.6766,-1.0,-0.381451,0.0,,,,,,,0.16170015931129456,0.7,0.30927473306655884,,,,,
20,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.44861,-1.0,0.689471,-0.811086,-0.44861,-1.0,0.689471,-0.811086,,,,,,,,,,0.27569492161273956,0.0,204,0.09445703029632568,
20,4,verifier,verify_answer,verify_answer,0.67,1,,-0.869336,,,,-0.869336,0.0,0.0,0.0,,,,,,,,,,,,,,0.06533217430114746
21,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-1.0,-0.989663,0.8196,-0.782053,-1.0,-0.989663,0.8196,-0.782053,0.0,5,0.9097997546195984,0.10897332429885864,,,,,,,,,,
21,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-1.0,-0.683358,,-1.0,-1.0,-0.683358,0.0,,,,,,,0.0,0.7,0.15832114219665527,,,,,
21,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.791562,-0.678525,0.977109,-1.0,-0.791562,-0.678525,0.977109,-1.0,,,,,,,,,,0.1042187511920929,0.1607375144958496,190,0.0,
21,4,verifier,verify_answer,verify_answer,0.7672,1,,-0.860761,,,,-0.860761,0.0,0.0,0.0,,,,,,,,,,,,,,0.0696193277835846
22,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.43892,-0.82973,0.303326,-0.989987,-0.43892,-0.82973,0.303326,-0.989987,0.28054001927375793,6,0.6516629904508591,0.0050064921379089355,,,,,,,,,,
22,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.684767,-1.0,-0.724639,,-0.684767,-1.0,-0.724639,0.0,,,,,,,0.15761670470237732,0.7,0.13768041133880615,,,,,
22,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.569143,-1.0,0.907251,-1.0,-0.569143,-1.0,0.907251,-1.0,,,,,,,,,,0.21542859077453613,0.0,186,0.0,
22,4,verifier,verify_answer,verify_answer,0.7759,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
23,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.685781,-1.0,0.790978,-1.0,-0.685781,-1.0,0.790978,-1.0,0.15710940957069397,5,0.895488977432251,0.0,,,,,,,,,,
23,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.964022,-0.975091,-0.466987,,-0.964022,-0.975091,-0.466987,0.0,,,,,,,0.017989248037338257,0.7037363618612289,0.2665063440799713,,,,,
23,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.878567,-0.805289,0.957683,-0.900083,-0.878567,-0.805289,0.957683,-0.900083,,,,,,,,,,0.06071630120277405,0.09735548496246338,207,0.04995828866958618,
23,4,verifier,verify_answer,verify_answer,0.815,1,,-0.92943,,,,-0.92943,0.0,0.0,0.0,,,,,,,,,,,,,,0.035285234451293945
24,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.299536,-1.0,0.580491,-0.991977,-0.299536,-1.0,0.580491,-0.991977,0.35023175179958344,5,0.7902453243732452,0.004011571407318115,,,,,,,,,,
24,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.877366,-0.895075,-0.386312,,-0.877366,-0.895075,-0.386312,0.0,,,,,,,0.06131720542907715,0.7157388180494308,0.30684414505958557,,,,,
24,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.7383,-0.664735,0.67895,-0.725229,-0.7383,-0.664735,0.67895,-0.725229,,,,,,,,,,0.13084977865219116,0.16763260960578918,217,0.13738548755645752,
24,4,verifier,verify_answer,verify_answer,0.7711,1,,-0.910467,,,,-0.910467,0.0,0.0,0.0,,,,,,,,,,,,,,0.044766396284103394
25,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.479145,-1.0,0.860742,-1.0,-0.479145,-1.0,0.860742,-1.0,0.2604277431964874,5,0.9303708970546722,0.0,,,,,,,,,,
25,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-0.867329,0.226767,,-1.0,-0.867329,0.226767,0.0,,,,,,,0.0,0.7199005872011184,0.6133835464715958,,,,,
25,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.587706,-0.847422,1.0,-0.542162,-0.587706,-0.847422,1.0,-0.542162,,,,,,,,,,0.20614704489707947,0.07628902792930603,279,0.22891882061958313,
25,4,verifier,verify_answer,verify_answer,0.7855,1,,-0.90464,,,,-0.90464,0.0,0.0,0.0,,,,,,,,,,,,,,0.04768022894859314
26,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.380519,-1.0,1.0,-0.838498,-0.380519,-1.0,1.0,-0.838498,0.3097405880689621,5,1.0,0.08075100183486938,,,,,,,,,,
26,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.926262,-0.97625,0.728798,,-0.926262,-0.97625,0.728798,0.0,,,,,,,0.036869168281555176,0.7035625636577606,0.8643990457057953,,,,,
26,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.557366,-0.90066,0.960281,-0.609923,-0.557366,-0.90066,0.960281,-0.609923,,,,,,,,,,0.2213170826435089,0.049669861793518066,262,0.1950385570526123,
26,4,verifier,verify_answer,verify_answer,0.7266,1,,-0.83411,,,,-0.83411,0.0,0.0,0.0,,,,,,,,,,,,,,0.08294513821601868
27,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.09284,-0.870941,1.0,-0.913172,0.09284,-0.870941,1.0,-0.913172,0.5464198142290115,5,1.0,0.043414175510406494,,,,,,,,,,
27,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.805433,-1.0,0.739667,,-0.805433,-1.0,0.739667,0.0,,,,,,,0.09728357195854187,0.7,0.8698335886001587,,,,,
27,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.297812,-0.971915,1.0,-0.463954,-0.297812,-0.971915,1.0,-0.463954,,,,,,,,,,0.3510941118001938,0.014042556285858154,294,0.26802293956279755,
27,4,verifier,verify_answer,verify_answer,0.5914,1,,-0.684975,,,,-0.684975,0.0,0.0,0.0,,,,,,,,,,,,,,0.15751254558563232
28,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.310727,-1.0,1.0,-0.799233,-0.310727,-1.0,1.0,-0.799233,0.34463635087013245,5,1.0,0.10038372874259949,,,,,,,,,,
28,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.792754,-0.898507,0.824996,,-0.792754,-0.898507,0.824996,0.0,,,,,,,0.1036231517791748,0.7152239501476287,0.9124981462955475,,,,,
28,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.162278,-0.97976,0.883151,0.166658,-0.162278,-0.97976,0.883151,0.166658,,,,,,,,,,0.4188607633113861,0.010120004415512085,384,0.5833290368318558,
28,4,verifier,verify_answer,verify_answer,0.6281,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.365758,-1.0,0.978749,-0.985713,-0.365758,-1.0,0.978749,-0.985713,0.3171212375164032,5,0.989374577999115,0.007143586874008179,,,,,,,,,,
